SOURCE	TARGET
أتعلم	أتعلم
مواد	موادا
حول	حول
الشريعة	الشريعة
وأبي	وأبي
هو	هو
إمام	إمام
المسجد	مسجد
وأنا	منذ كنت
صغير	صغيرا
في	في
السن	السن
حتى	حتى
إلى	
يومنا	يومنا
هذا	هذا
ويشرح	ويشرح
للجماهير	للجماهير
أمور	أمور
الدين	الدين
ويخطب	ويخطب
أمام	أمام
الناس	الناس
في	في
	صلاة
الجمعة	الجمعة
أو	أو
في	في
حلق	حلق
التعليم	التعليم
تأثرت	وتأثرت
بوالدى	بوالدي
تأثرا	تأثرا
كثيرا	كبيرا
2	2
حسب	حسب
وضع	الوضع
الوطني	الوطني
لأن	لأن
الآن	الآن
في	في
الصين	الصين
انتشر	انتشرت
البدعة	البدعة
والخرافات	والخرافات
انتشارا	انتشارا
كثيرا	كبيرا
والناس	والناس
يبتعدون	يبتعدون
عن	عن
الكتاب	الكتاب
والسنة	والسنة
بسبب	بسبب
ضعف	ضعف
الايمان	الإيمان
والجهل	والجهل
أفكر	أفكر
كيف	كيف
يعالج	أعالج
هذه	هذه
المسألة	المسألة
وكيف	وكيف
صحح	أصحح
عقيدهم	عقيدتهم
وكيف	وكيف
ببين	أبين
لهم	لهم
أن	أن
هذا	هذا
الأمر	الأمر
حلال	حلال
وهذا	وهذا
حرام	حرام
وأختار إلى	واخترت
كلية	كلية
الشريعة	الشريعة
لأعالج	لأعالج
هذه	هذه
المشاكل	المشاكل
إن	إن
شاء	شاء
الله	الله
3	3
كلية	كلية
الشريعة	الشريعة
مجال	مجال
واسع	واسع
فيها	
يشمل	يشتمل
	على
عدة	عدة
مواد	مواد
كثيرة	كثيرة

رحلة	رحلة
في	في
الإجازة	الإجازة
الصيفية	الصيفية
في	إلى
البلد	البلد
قمنا	قمنا
دورات	بدورات
في	في
الإجازة	الإجازة
الصيفية	الصيفية
في	في
غانا	غانا
وكانت	وكانت
دورات	دورات
رإعات	رائعة
جدا	جدا
قمنا	قمنا
	بها
في	في
المدن	المدن
والبوادي	والبوادي
المجاورة	المجاورة
والقينا	وألقينا
محاضرات	محاضرات
كثيرة	كثيرة
في	في
المساجد	المساجد
ومن	ومن
أعمال	أعمال
الدورات	الدورات
	أنه
فيها	فيها
خطب	خطب
في	في
الجمع	الجمع
والتدريس	والتدريس
في	في
المدارس	المدارس
وتوزيع	وتوزيع
الملابس	الملابس
والعطور	والعطور
والساعات	والساعات
عند	على
المتميزين	المتميزين
والمستحقين	والمستحقين
بها	لها
والمحتاجين	والمحتاجين
إليه	إليها
وفي	وفي
أثناء	أثناء
التدريس	التدريس
	كان
لدينا	لدينا
الدفاتر	دفاترا
والأقلام	وأقلاما
من	فمن
أجاب	أجاب
منهم	منهم
أعطيناه	أعطيناه
إما	إما
قلم	قلما
وإما	وإما
دقتر	دفترا
لكي	لكي
نشجعهم	نشجعهم
في	على
طلب	طلب
العلم	العلم
بالجد	بجد
والإجتهاد	واجتهاد
ومن	ومن
أعمال	أعمال
الدورات	الدورات
التي	التي
قمنا	قمنا
	بها
في	في
الإجازة	الإجازة
الصيفية	الصيفية
زيارت	زيارة
المرضى	المرضى
في	في
المستشفيات	مستشفيات
المدينة	المدينة
تمالي	تامالي
وما	وما
حولها	حولها
من	من
القرى	القرى
وفي	ومن
نتائج	نتائج
الدورات	الدورات
	عند
ذهبنا	ذهابنا
	إلى
قرية	القرية
التي	التي
يسمى	تسمى
يوني	يونى
وجدنا	وجدنا
في	في
هذه	هذه
القرية	القرية
من	من
المحاضرين	المحاضرين
ثمانية	ثمانية
أشخاص	أشخاص
الذين	
دخلوا	دخلوا
في	في
الاسلام	الإسلام
في	في
أثناء	أثناء
المحاضرات	المحاضرات
وكان	وكان
من	من
بينهم	بينهم
مشركين	مشركين
وأخبرنا	وأخبرنا
أصدقاءنا	أصدقاؤنا
الذين	الذين
كانوا	كانوا
من	من
قريتهم	قريتهم
أن	أن
من	من
الذين	الذين
أسلموا	أسلموا
وثنيون	وثنيون
وبعد	وأنهم بعد
إسلامهم	إسلامهم
كثروا	كسروا
أصنامهم	أصنامهم
ورموا	ورموها
كلها	كلها

الرحلة	الرحلة
إلى	إلى
مكة	مكة
المكرمة	المكرمة
والمدينة	والمدينة
المنورة	المنورة
في	في
يوم	يوم
اثنان	الاثنين
من	من
اسبوع	الأسبوع
ماضى	الماضي
سافرت	سافرت
إلى	إلى
مكة	مكة
المكرمة	المكرمة
في	في
الساعة	الساعة
ثلاثة	ثلاثة
والنصف	والنصف
بعد	بعد
الصلاة	صلاة
العسر	العصر
مع	مع
الأصدقاء	الأصدقاء
ركبنا	ركبنا
الحافلة	الحافلة
كلمة	كلمة
غير	غير
معروفة	معروفة
وصلنا	ووصلنا
إلى	إلى
الميقات	الميقات
في	في
الساعة	الساعة
الثامن	الثامنة
ونصف	ونصف
ليلا	ليلا
ثم	ثم
لبسنا	لبسنا
	ملابس
	الإحرام
صلينا	وصلينا
الصلاة	صلاة
المغرب	المغرب
والعساء	والعشاء
في	في
الميقات	الميقات
قصير	قصير
بعد	بعد
ذلك	ذلك
لبسنا	لبسنا
الاملابس	ملابس
الحرام	الإحرام
قلنا	قلنا
لبيك	لبيك
عمرة	عمرة
ثم	ثم
وجدنا	رجعنا
إلى	إلى
مكة	مكة
المكرمة	المكرمة
وصلنا	وصلنا
إلى	إلى
مكة	مكة
المكرمة	المكرمة
في	في
الساعة	الساعة
الثانية	الثانية
صباح	صباحا
قيل	وقبل
	أن
وصل	نصل
ذهبنا	ذهبنا
إلى	إلى
المطعم	المطعم
ليكل	لنأكل
الطعام	طعام
العشاء	العشاء
وجدنا	ورجعنا
إلى	إلى
البيت	البيت
الحرام	الحرام
لصلاة	لصلاة
الصبح	الصبح
ثم	ثم
	القيام
عمرة	بعمرة
بعد	بعد
ذلك	ذلك
وحدنا	رجعنا
إلى	إلى
المدينة	المدينة
ا	
المنورة	المنورة
من	من
مكة	مكة
إلى	إلى
المدينة	المدينة
قضينا	قضينا
ستة	ست
الساعة	ساعات
المدينة	المدينة
المنورة	المنورة
فيها	فيها
المسجد	المسجد
النبوي	النبوي

اهتمامى	اهتمامي
فى الدراس	بالدراسة
بدأت	بدأت
الدراس	الدراسة
	منذ
خمس	خمس
سنوات	السنوات
الماض	الماضية
وكنت	وكنت
أدرس	أدرس
فى	في
بلدى	بلدي
ونخرجت	وتخرجت
	من
مرحلة	المرحلة
الثناوية	الثانوية
وبعد	وبعد
تخرجى	تخرجي
وجدت	وجدت
منحى	منحى
الدراسه	الدراسة
فى	في
جامعة	جامعة
إمام	الإمام
محمد	محمد
بن	بن
سعود	سعود
الإسلامية	الإسلامية
والآن	والآن
	أنا
فى	في
الدبلوم	الدبلوم
الثاني	الثاني
بعد	وبعد
هذا	هذا
الفصل	الفصل
إن	إن
شاء	شاء
الله	الله
إن	إن
وجدت	وجدت
قبول	القبول
في	في
كلية	الكلية
سألتحق	سألتحق
في كلية	بكلية
الشرعة	الشريعة
وأحب	وأحب
أن	أن
ألتحق	ألتحق
بكلية	بكلية
الشرعة	الشريعة
لأعرف	لأعرف
أحكام	أحكام
الشرعية	الشرعية
والبلدى	وبلدي
فى	في
حاجة	حاجة
فى	إلى
معرفة	معرفة
أحكام	أحكام
الشرعية	الشرعية
وكثير	وكثير
من	من
الناس	الناس
لا	لا
يعرفون	يعرفون
أحكام	أحكام
الدينهم	دينهم
ولكن	ولكي
أعلمهم	أعلمهم
فلا	فلا
بد	بد
أن	أن
أتعلم	أتعلم
العلوم	العلوم
الشرعية	الشرعية
لأدعهم	لأدعوهم
إلى	إلى
الله	الله
على	على
علم	علم
وبصير	وبصيرة

رحلة	رحلة
إلى زيارت	لزيارة
تاج	تاج
محل	محل
	كنت
دائما	دائما
كنت فكرت	أفكر
	في
لزيارت	زيارة
إلى	إلى
تاج	تاج
محل	محل
التي	الذي
هي	هو
أول	أول
عجيب	عجيب
من	من
عجائب	العجائب
الثمانية	الثمانية
العالمية	العالمية
وذلك	وفي ذلك
الوقت	الوقت
قرأت	قرأت
في	في
الكتاب	كتاب
بلغة	باللغة
الإنجليزية	الإنجليزية
في	في
مرحلة	المرحلة
المتوسطة	المتوسطة
	أن
الذي	الذي
بناها	بناه هو
الملك	الملك
شاهجهان	شاه جهان
لذكر	في ذكرى
حبيته	حبيبته
ممتاز	ممتاز
بيغم	بيغم
كان	كان
يحبها	يحبها
كثيرا	كثيرا
فاستشار	فاستشار
الملك	الملك
مع الوزراء	والوزراء
كيف	كيف
تبقى	تبقى
المحبة	المحبة
بعد	بعد
وفاتها	وفاتها
فقالوا	فقالوا
أن	أن
تجعل	تجعل
القصر	القصر
جميلا	جميلا
شاهقا	شاهقا
لناظرين	للناظرين
تشويقا	لتشويق
في	
قلوب	قلوب
المحبين	المحبين
متمنيا لزائرين	متمنين العودة
بعد	بعد
الزيارة	الزيارة
فبناه	فبناه
بعد	بعد
عشرين	عشرين
سنة	سنة
وزينة	وزينه
بجحر	بحجر
كريم	كريم
الفيروز	الفيروز
وحجر	وحجر
مرمر	مرمر
وسجل	وكتب
القرآن	القرآن
على	على
الجدار	الجدار
وجوارها	وبجواره
وقعت	وقعت
القلعةالحمراء	القلعة الحمراء
لما	لما
ينظر	ينظر
إليها	إليها
من	من
المجلس	المجلس
سرتها	تسره
بعد	
الرؤية	رؤيتها
فاتفقت	واتفقت
في	في
يوم	يوم
من	من
الأيام	الأيام
مع	مع
الأصدقاء	الأصدقاء
وركبنا	وركبنا
بالقطار	القطار
من	من
عاصمة	عاصمة
الهند	الهند
إلى	إلى
آغره	أغرة
منطقة	منطقة
جنوب	جنوب
برديس	برديس
ثم	ثم
وصلت	وصلنا
بعد	بعد
أربع	أربع
ساعات	ساعات
فصادق	فصدق
من	من
قال	قال
ما	ما
قال	قال
حقيقتا	حقيقة
كانت	كان
عجيب	عجيبا
من	من
عجائب	عجائب
العالم	العالم
فقضيت	فقضيت
أليوم	اليوم
كله	كله
والحمد	والحمد
لله	لله
كانت	كانت
رحلة	رحلة
جيدا	جيدة
ممتعة	وممتعة
من	من
	وفرة
المعلومات	المعلومات
والمشاهدات	والمشاهدات

رحلتى	رحلتي
إلى	إلى
غانا	غانا
سافرت	سافرت
إلى	إلى
غانا	غانا
غرب	غرب
أفريقيا	أفريقيا
في	في
يناير	يناير
	من
هذه	هذه
السنة	السنة
والرحلة	وكانت الرحلة
ممتعة	ممتعة
مريحة	ومريحة
لأنها	لأنها
كانت	كانت
رحلة	رحلة
سياحية	سياحية
كنت	كنت
أدرس	أدرس
الطلاب	الطلاب
القرآن	القرآن
الكريم	الكريم
في	في
جموهرية	جمهورية
بنين	بنين
Benin	Benin
Reublic	Reublic
قريبا	قريبا
من	من
نيجيريا	نيجيريا
بلدى	بلدي
ومن	ومن
بنين	بنين
رافقت	رافقت
الطلاب	الطلاب
في	في
هذه	هذه
الرحلة	الرحلة
العلمية	العلمية
السياحية	السياحية
إلى	إلى
غانا	غانا
ومكثت	ومكثت
فيها	فيها
تسعة	تسعة
أيام	أيام
كاملة	كاملة
زرنا	زرنا
أماكن	أماكن
متعددة	متعددة
بداية	بداية
من	من
عاصمة	عاصمة
غانا	غانا
المعروف	المعروفة
بأكرا	بأكرا
Accr	Accr
في	وفي
اليوم	اليوم
الأول	الأول
في	من
يناير	يناير
سافرنا	سافرنا
على	إلى
البحر	البحر
لمشاهدة	لمشاهدة
أيلند	أيلند
Islnd	Islnd
وأيلند	وأيلند
لغة	باللغة
انجليرية	الإنجليزية
بمعنى	بمعنى
منطقة	منطقة
صغيرة	صغيرة
يحيطها	يحيطها
البحر	البحر
يعنى	يعني
تقع	تقع
وسط	وسط
البحر	البحر
كنا	وكنا
فى	في
سفينة	سفينة
حديثة	حديثة
صغيرة	وصغيرة
على	على
البحر	البحر
ولما	ولما
وصلنا	وصلنا
إلى	إلى
المكان	المكان
المذكور	المذكور
هبطنا	هبطنا
على	في
أيلند	أيلند
ورأينا	فرأينا
الصخور	الصخور
وأراضى	وأراض
فيها	فيها
أشجار	أشجار
ثم	ثم
بعد	بعد
ذالك	ذلك
انطلقنا	انطلقنا
إلى	إلى
شمال	شمال
غانا	غانا
في	في
اليوم	اليوم
التالى	التالي
وفيها	وكانت فيها
أشياء	أشياء
غريبة	غريبة
سجلها	سجلها
التاريخ	التاريخ
فيها	وفيها
حجر	حجر
يسمى	يسمى
حجرا	الحجر
عجيبا	العجيب
إذا	إذا
نقل	نقل
هذا	هذا
الحجر	الحجر
من	من
مكان	مكان
إلى	إلى
مكان	مكان
آخر	آخر
بعد	فبعد
القليل	قليل
يعود	يعود
الحجر	الحجر
إلى	إلى
المكان	المكان
الذي	الذي
نقل	نقل
منه	منه
وفيها	وفيها
مسجد	مسجد
كان	كان
موجودا	موجودا
منذ	منذ
ستمائة	ستمائة
سنة	سنة

الرحلة	الرحلة
إلى	إلى
مكة	مكة
بعد	بعد
نهاية	نهاية
الإختبار	الاختبار
	في
الفصل	الفصل
الأول	الأول
رحلنا	رحلنا
إلى	إلى
مكة	مكة
عندما	عندما
نحن	كنا
في	في
الطريق	الطريق
شاهدنا	شاهدنا
المناظر	مناظرا
الجميلة	جميلة
كا الصحرى	كالصحاري
وشاهدنا	وشاهدنا
أيضا	أيضا
النوق	النوق
في	في
جانب	جانب
