Document	Raw	Corrected	Operation
EN-140-119831	,twitter	Twitter	EDIT
EN-140-119831	and	and	NO_CHANGE
EN-140-119831		Snapchat.	INSERT
EN-140-119831	snapchat.Moreover,they	Moreover,	EDIT
EN-140-119831		they	INSERT
EN-140-119831	will	will	NO_CHANGE
EN-140-119831	lose	lose	NO_CHANGE
EN-140-119831	there	their	EDIT
EN-140-119831	society	society	NO_CHANGE
EN-140-119831		and	INSERT
EN-140-119831	also	also	NO_CHANGE
EN-140-119831	there	their	EDIT
EN-140-119831	life	life	NO_CHANGE
EN-140-119831	too.been	too.	EDIT
EN-140-119831		Being	INSERT
EN-140-119831	in	in	NO_CHANGE
EN-140-119831	society	society,	EDIT
EN-140-119831	which	which	NO_CHANGE
EN-140-119831	is	is	NO_CHANGE
EN-140-119831		a	INSERT
EN-140-119831	group	group	NO_CHANGE
EN-140-119831	of	of	NO_CHANGE
EN-140-119831	people	people,	EDIT
EN-140-119831	most	most	NO_CHANGE
EN-140-119831	of	of	NO_CHANGE
EN-140-119831		the	INSERT
EN-140-119831	young	young	NO_CHANGE
EN-140-119831	people	people	NO_CHANGE
EN-140-119831	who	who	NO_CHANGE
EN-140-119831	usuasly	usually	EDIT
EN-140-119831	use	use	NO_CHANGE
EN-140-119831	social	social	NO_CHANGE
EN-140-119831	media	media	NO_CHANGE
EN-140-119831	they		DELETE
EN-140-119831	are	are	NO_CHANGE
EN-140-119831	not	not	NO_CHANGE
EN-140-119831	using	using	NO_CHANGE
EN-140-119831		it	INSERT
EN-140-119831	for	for	NO_CHANGE
EN-140-119831	real	real,	EDIT
EN-140-119831	or		DELETE
EN-140-119831	for	for	NO_CHANGE
EN-140-119831	neccessary	necessity	EDIT
EN-140-119831	or	or	NO_CHANGE
EN-140-119831		for	INSERT
EN-140-119831	any	any	NO_CHANGE
EN-140-119831	subject	subject;	EDIT
EN-140-119831	only	only	NO_CHANGE
EN-140-119831	they	they	NO_CHANGE
EN-140-119831	take	take	NO_CHANGE
EN-140-119831		it	INSERT
EN-140-119831	for	for	NO_CHANGE
EN-140-119831	fun	fun	NO_CHANGE
EN-140-119831	and	and	NO_CHANGE
EN-140-119831	for	for	NO_CHANGE
EN-140-119831	who	what	EDIT
EN-140-119831	comome	comes	EDIT
EN-140-119831	with.unless	with	EDIT
EN-140-119831		it.	INSERT
EN-140-119831		At	INSERT
EN-140-119831		least,	INSERT
EN-140-119831		the	INSERT
EN-140-119831	goverment	government	EDIT
EN-140-119831	should	should	NO_CHANGE
EN-140-119831	banned	ban	EDIT
EN-140-119831	some	some	NO_CHANGE
EN-140-119831	social	social	NO_CHANGE
EN-140-119831	media	media	NO_CHANGE
EN-140-119831	for	for	NO_CHANGE
EN-140-119831		the	INSERT
EN-140-119831	next	next	NO_CHANGE
EN-140-119831	generaste	generation	EDIT
EN-140-119831	because	because	NO_CHANGE
EN-140-119831	of	of	NO_CHANGE
EN-140-119831	theses	these	EDIT
EN-140-119831	issue.	issues.	EDIT
EN-140-121991844	C;How	How	EDIT
EN-140-121991844	do	does	EDIT
EN-140-121991844	social	social	NO_CHANGE
EN-140-121991844	media	media	NO_CHANGE
EN-140-121991844	affect	affect	NO_CHANGE
EN-140-121991844	individauls	individuals	EDIT
EN-140-121991844	and	and	NO_CHANGE
EN-140-121991844	society?	society?	NO_CHANGE
EN-140-121991844	Nowadays,almost	Nowadays,	EDIT
EN-140-121991844		most	INSERT
EN-140-121991844	people	people	NO_CHANGE
EN-140-121991844	have	have	NO_CHANGE
EN-140-121991844	telephones	telephones	NO_CHANGE
EN-140-121991844	and	and	NO_CHANGE
EN-140-121991844	can	can	NO_CHANGE
EN-140-121991844	use	use	NO_CHANGE
EN-140-121991844		the	INSERT
EN-140-121991844	internet	Internet	EDIT
EN-140-121991844	By	by	EDIT
EN-140-121991844	using	using	NO_CHANGE
EN-140-121991844	social	social	NO_CHANGE
EN-140-121991844	media,we	media.	EDIT
EN-140-121991844		We	INSERT
EN-140-121991844	can	can	NO_CHANGE
EN-140-121991844	interact	interact	NO_CHANGE
EN-140-121991844	with	with	NO_CHANGE
EN-140-121991844	others	others	NO_CHANGE
EN-140-121991844	and	and	NO_CHANGE
EN-140-121991844	find	find	NO_CHANGE
EN-140-121991844	information	information	NO_CHANGE
EN-140-121991844	about	about	NO_CHANGE
EN-140-121991844	everythings.	everything.	EDIT
EN-140-121991844	However,despite	However,	EDIT
EN-140-121991844		despite	INSERT
EN-140-121991844	these	these	NO_CHANGE
EN-140-121991844	sceptical	skeptical	EDIT
EN-140-121991844	views,some	views,	EDIT
EN-140-121991844		some	INSERT
EN-140-121991844	opponents	opponents	NO_CHANGE
EN-140-121991844	believe	believe	NO_CHANGE
EN-140-121991844	that	that	NO_CHANGE
EN-140-121991844	social	social	NO_CHANGE
EN-140-121991844	media	media	NO_CHANGE
EN-140-121991844	makes	makes	NO_CHANGE
EN-140-121991844	people	people	NO_CHANGE
EN-140-121991844	robotic	robotic	NO_CHANGE
EN-140-121991844	and	and	NO_CHANGE
EN-140-121991844	make	makes	EDIT
EN-140-121991844		them	INSERT
EN-140-121991844	become	become	NO_CHANGE
EN-140-121991844	nerds.	nerds.	NO_CHANGE
EN-140-121991844	In	In	NO_CHANGE
EN-140-121991844	the	the	NO_CHANGE
EN-140-121991844		past,	INSERT
EN-140-121991844	past,people	people	EDIT
EN-140-121991844	would	would	NO_CHANGE
EN-140-121991844	contact	contact	NO_CHANGE
EN-140-121991844	with	with	NO_CHANGE
EN-140-121991844	others	others	NO_CHANGE
EN-140-121991844	face	face	NO_CHANGE
EN-140-121991844	to	to	NO_CHANGE
EN-140-121991844	face	face	NO_CHANGE
EN-140-121991844	or	or	NO_CHANGE
EN-140-121991844	wrote	write	EDIT
EN-140-121991844	volumes	volumes	NO_CHANGE
EN-140-121991844	of	of	NO_CHANGE
EN-140-121991844	letters.But	letters,	EDIT
EN-140-121991844		but	INSERT
EN-140-121991844	now	now,	EDIT
EN-140-121991844	people	people	NO_CHANGE
EN-140-121991844	use	use	NO_CHANGE
EN-140-121991844	instagram	Instagram	EDIT
EN-140-121991844	or	or	NO_CHANGE
EN-140-121991844	facebook	Facebook	EDIT
EN-140-121991844	and	and	NO_CHANGE
EN-140-121991844	just	just	NO_CHANGE
EN-140-121991844	text	text	NO_CHANGE
EN-140-121991844	some	some	NO_CHANGE
EN-140-121991844	emojis	emojis	NO_CHANGE
EN-140-121991844	with		DELETE
EN-140-121991844	staring	staring	NO_CHANGE
EN-140-121991844	down	down	NO_CHANGE
EN-140-121991844		at	INSERT
EN-140-121991844	their	their	NO_CHANGE
EN-140-121991844	phones.This	phones.	EDIT
EN-140-121991844		It	INSERT
EN-140-121991844	could	could	NO_CHANGE
EN-140-121991844	be	be	NO_CHANGE
EN-140-121991844	said	said	NO_CHANGE
EN-140-121991844		that	INSERT
EN-140-121991844	people	people	NO_CHANGE
EN-140-121991844	become	become	NO_CHANGE
EN-140-121991844	sticks	sticks	NO_CHANGE
EN-140-121991844	and	and	NO_CHANGE
EN-140-121991844	unnatural.	unnatural,	EDIT
EN-140-121991844	whereas,in	whereas,	EDIT
EN-140-121991844		in	INSERT
EN-140-121991844	my	my	NO_CHANGE
EN-140-121991844	opinion,although	opinion,	EDIT
EN-140-121991844		although	INSERT
EN-140-121991844	there	there	NO_CHANGE
EN-140-121991844	are	are	NO_CHANGE
EN-140-121991844	some	some	NO_CHANGE
EN-140-121991844	drawbacks	drawbacks	NO_CHANGE
EN-140-121991844	in	to	EDIT
EN-140-121991844	social	social	NO_CHANGE
EN-140-121991844	media,it	media,	EDIT
EN-140-121991844	is	it	EDIT
EN-140-121991844		has	INSERT
EN-140-121991844	brought	brought	NO_CHANGE
EN-140-121991844	forth	forth	NO_CHANGE
EN-140-121991844	good	good	NO_CHANGE
EN-140-121991844	fruites	fruits	EDIT
EN-140-121991844	on	on	NO_CHANGE
EN-140-121991844	society.Consider	society.	EDIT
EN-140-121991844		Consider	INSERT
EN-140-121991844	about	how	EDIT
EN-140-121991844	comfortable	comfortable	NO_CHANGE
EN-140-121991844	about		DELETE
EN-140-121991844	get	getting	EDIT
EN-140-121991844	many	much	EDIT
EN-140-121991844	information	information	NO_CHANGE
EN-140-121991844	in	is	EDIT
EN-140-121991844		on	INSERT
EN-140-121991844	social	social	NO_CHANGE
EN-140-121991844		media,	INSERT
EN-140-121991844	media,including	including,	EDIT
EN-140-121991844	but	but	NO_CHANGE
EN-140-121991844	not	not	NO_CHANGE
EN-140-121991844	limited	limited	NO_CHANGE
EN-140-121991844		to,	INSERT
EN-140-121991844	different	different	NO_CHANGE
EN-140-121991844	culture,news,politics,travel	cultures,	EDIT
EN-140-121991844		news,	INSERT
EN-140-121991844		politics,	INSERT
EN-140-121991844		travel	INSERT
EN-140-121991844	information	information,	EDIT
EN-140-121991844	etc...its	etc...	EDIT
EN-140-121991844		It's	INSERT
EN-140-121991844	connect	connected	EDIT
EN-140-121991844	with	with	NO_CHANGE
EN-140-121991844	all.I	all.	EDIT
EN-140-121991844		I	INSERT
EN-140-121991844	cannot	cannot	NO_CHANGE
EN-140-121991844	imagine	imagine	NO_CHANGE
EN-140-121991844	my	my	NO_CHANGE
EN-140-121991844	life	life	NO_CHANGE
EN-140-121991844	without	without	NO_CHANGE
EN-140-121991844	phones.	phones.	NO_CHANGE
EN-140-121991844	Society	Society	NO_CHANGE
EN-140-121991844	will	will	NO_CHANGE
EN-140-121991844	develop	develop	NO_CHANGE
EN-140-121991844	forever	forever,	EDIT
EN-140-121991844	and	and	NO_CHANGE
EN-140-121991844	then	then	NO_CHANGE
EN-140-121991844	we	we	NO_CHANGE
EN-140-121991844	should	should	NO_CHANGE
EN-140-121991844	use	use	NO_CHANGE
EN-140-121991844	that	that	NO_CHANGE
EN-140-121991844	technology.Do	technology.	EDIT
EN-140-121991844		Do	INSERT
EN-140-121991844	not	not	NO_CHANGE
EN-140-121991844		be	INSERT
EN-140-121991844	confined	confined	NO_CHANGE
EN-140-121991844	in	by	EDIT
EN-140-121991844	old	old	NO_CHANGE
EN-140-121991844	thoughts,and	thoughts,	EDIT
EN-140-121991844		and	INSERT
EN-140-121991844	do	do	NO_CHANGE
EN-140-121991844	not	not	NO_CHANGE
EN-140-121991844	abandon	abandon	NO_CHANGE
EN-140-121991844	new	new	NO_CHANGE
EN-140-121991844	ideas.	ideas.	NO_CHANGE
EN-140-121991965	Social	Social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	has	has	NO_CHANGE
EN-140-121991965		a	INSERT
EN-140-121991965	alot	lot	EDIT
EN-140-121991965	of	of	NO_CHANGE
EN-140-121991965	effects	effects	NO_CHANGE
EN-140-121991965	in	on	EDIT
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	world	world;	EDIT
EN-140-121991965	,		DELETE
EN-140-121991965	It's	it	EDIT
EN-140-121991965	effect	affects	EDIT
EN-140-121991965	in	in	NO_CHANGE
EN-140-121991965	good	good	NO_CHANGE
EN-140-121991965	and	and	NO_CHANGE
EN-140-121991965	bad	bad	NO_CHANGE
EN-140-121991965	way	ways.	EDIT
EN-140-121991965	.		DELETE
EN-140-121991965	Social	Social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	effect	affects	EDIT
EN-140-121991965	individuals	individuals	NO_CHANGE
EN-140-121991965	and	and	NO_CHANGE
EN-140-121991965	society.	society.	NO_CHANGE
EN-140-121991965	I	I	NO_CHANGE
EN-140-121991965	will	will	NO_CHANGE
EN-140-121991965	talk	talk	NO_CHANGE
EN-140-121991965	about	about	NO_CHANGE
EN-140-121991965	how	how	NO_CHANGE
EN-140-121991965	social	social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	effect	affects	EDIT
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	individuals	individuals	NO_CHANGE
EN-140-121991965	in	in	NO_CHANGE
EN-140-121991965	both	both	NO_CHANGE
EN-140-121991965	way.	ways.	EDIT
EN-140-121991965	There	There	NO_CHANGE
EN-140-121991965		are	INSERT
EN-140-121991965	is	a	EDIT
EN-140-121991965	alot	lot	EDIT
EN-140-121991965	of	of	NO_CHANGE
EN-140-121991965	things	things	NO_CHANGE
EN-140-121991965		by	INSERT
EN-140-121991965	that	which	EDIT
EN-140-121991965	Social	social	EDIT
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	can	can	NO_CHANGE
EN-140-121991965	effect	affect	EDIT
EN-140-121991965	people	people	NO_CHANGE
EN-140-121991965	in	in	NO_CHANGE
EN-140-121991965		a	INSERT
EN-140-121991965	bad	bad	NO_CHANGE
EN-140-121991965	way	way.	EDIT
EN-140-121991965	.		DELETE
EN-140-121991965	some	Some	EDIT
EN-140-121991965	of	of	NO_CHANGE
EN-140-121991965	this	these	EDIT
EN-140-121991965	things	things	NO_CHANGE
EN-140-121991965		are	INSERT
EN-140-121991965	is	that	EDIT
EN-140-121991965	:		DELETE
EN-140-121991965	They	they	EDIT
EN-140-121991965	use	use	NO_CHANGE
EN-140-121991965	social	social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	24	24	NO_CHANGE
EN-140-121991965	hours	hours	NO_CHANGE
EN-140-121991965	per	per	NO_CHANGE
EN-140-121991965	day	day	NO_CHANGE
EN-140-121991965	without	without	NO_CHANGE
EN-140-121991965	doing	doing	NO_CHANGE
EN-140-121991965	anything	anything	NO_CHANGE
EN-140-121991965	else	else.	EDIT
EN-140-121991965	,		DELETE
EN-140-121991965	also	Also,	EDIT
EN-140-121991965	they	they	NO_CHANGE
EN-140-121991965	eat	eat	NO_CHANGE
EN-140-121991965		a	INSERT
EN-140-121991965	alot.	lot.	EDIT
EN-140-121991965	Maybe	Maybe	NO_CHANGE
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	social	social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	effect	affects	EDIT
EN-140-121991965	their	their	NO_CHANGE
EN-140-121991965	health	health	NO_CHANGE
EN-140-121991965	too;	too	EDIT
EN-140-121991965	because	because	NO_CHANGE
EN-140-121991965	when	when	NO_CHANGE
EN-140-121991965	people	people	NO_CHANGE
EN-140-121991965	use	use	NO_CHANGE
EN-140-121991965	social	social	NO_CHANGE
EN-140-121991965	media	media,	EDIT
EN-140-121991965	they	they	NO_CHANGE
EN-140-121991965	don't	don't	NO_CHANGE
EN-140-121991965	want	want	NO_CHANGE
EN-140-121991965	to	to	NO_CHANGE
EN-140-121991965	go	go	NO_CHANGE
EN-140-121991965	out	out,	EDIT
EN-140-121991965	or		DELETE
EN-140-121991965	walk	walk	NO_CHANGE
EN-140-121991965	or	or	NO_CHANGE
EN-140-121991965	do	do	NO_CHANGE
EN-140-121991965	some	some	NO_CHANGE
EN-140-121991965	exercise	exercise;	EDIT
EN-140-121991965	they	they	NO_CHANGE
EN-140-121991965	just	just	NO_CHANGE
EN-140-121991965	want	want	NO_CHANGE
EN-140-121991965	to	to	NO_CHANGE
EN-140-121991965	set	sit	EDIT
EN-140-121991965	on	on	NO_CHANGE
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	mobile	mobile	NO_CHANGE
EN-140-121991965	phone	phone	NO_CHANGE
EN-140-121991965	and	and	NO_CHANGE
EN-140-121991965	eat	eat	NO_CHANGE
EN-140-121991965	all	all	NO_CHANGE
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	day.	day,	EDIT
EN-140-121991965	So	so	EDIT
EN-140-121991965	that	that	NO_CHANGE
EN-140-121991965		is	INSERT
EN-140-121991965	wrong	wrong	NO_CHANGE
EN-140-121991965	for	for	NO_CHANGE
EN-140-121991965	their	their	NO_CHANGE
EN-140-121991965	body	body	NO_CHANGE
EN-140-121991965	and	and	NO_CHANGE
EN-140-121991965	health.	health.	NO_CHANGE
EN-140-121991965	In	In	NO_CHANGE
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	good	good	NO_CHANGE
EN-140-121991965	way:	way,	EDIT
EN-140-121991965	social	social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	could	could	NO_CHANGE
EN-140-121991965	let	let	NO_CHANGE
EN-140-121991965	people	people	NO_CHANGE
EN-140-121991965	have	have	NO_CHANGE
EN-140-121991965	a		DELETE
EN-140-121991965	new	new	NO_CHANGE
EN-140-121991965	freinds	friends	EDIT
EN-140-121991965	from	from	NO_CHANGE
EN-140-121991965	another	other	EDIT
EN-140-121991965	countres.	countries.	EDIT
EN-140-121991965	Also	Also,	EDIT
EN-140-121991965		it	INSERT
EN-140-121991965	could	could	NO_CHANGE
EN-140-121991965	let	let	NO_CHANGE
EN-140-121991965	people	people	NO_CHANGE
EN-140-121991965	contact	contact	NO_CHANGE
EN-140-121991965	with	with	NO_CHANGE
EN-140-121991965	their	their	NO_CHANGE
EN-140-121991965	teachers	teachers	NO_CHANGE
EN-140-121991965	in	at	EDIT
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	university	university	NO_CHANGE
EN-140-121991965	if	if	NO_CHANGE
EN-140-121991965	they	they	NO_CHANGE
EN-140-121991965	have	have	NO_CHANGE
EN-140-121991965	some	some	NO_CHANGE
EN-140-121991965	important	important	NO_CHANGE
EN-140-121991965	questions.	questions.	NO_CHANGE
EN-140-121991965	People	People	NO_CHANGE
EN-140-121991965	can	can	NO_CHANGE
EN-140-121991965	learn	learn	NO_CHANGE
EN-140-121991965	new	new	NO_CHANGE
EN-140-121991965	things	things	NO_CHANGE
EN-140-121991965	from	from	NO_CHANGE
EN-140-121991965	social	social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	they	they	NO_CHANGE
EN-140-121991965	don't	didn't	EDIT
EN-140-121991965	know	know	NO_CHANGE
EN-140-121991965	it		DELETE
EN-140-121991965	before.	before.	NO_CHANGE
EN-140-121991965	How	How	NO_CHANGE
EN-140-121991965		does	INSERT
EN-140-121991965	social	social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	effect	affect	EDIT
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	society.	society?	EDIT
EN-140-121991965	Social	Social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	could	could	NO_CHANGE
EN-140-121991965	do	do	NO_CHANGE
EN-140-121991965	some	some	NO_CHANGE
EN-140-121991965	big	big	NO_CHANGE
EN-140-121991965	problems	problems	NO_CHANGE
EN-140-121991965	to	to	NO_CHANGE
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	society	society;	EDIT
EN-140-121991965	like	like	NO_CHANGE
EN-140-121991965	it's	it's	NO_CHANGE
EN-140-121991965	mybe	maybe	EDIT
EN-140-121991965	be		DELETE
EN-140-121991965	a	a	NO_CHANGE
EN-140-121991965	big	big	NO_CHANGE
EN-140-121991965	fight	fight	NO_CHANGE
EN-140-121991965	with	between	EDIT
EN-140-121991965	to	two	EDIT
EN-140-121991965	countres	countries	EDIT
EN-140-121991965	because	because	NO_CHANGE
EN-140-121991965		of	INSERT
EN-140-121991965	some	some	NO_CHANGE
EN-140-121991965	wrong	wrong	NO_CHANGE
EN-140-121991965	things	things	NO_CHANGE
EN-140-121991965	that	that	NO_CHANGE
EN-140-121991965	happens	happened	EDIT
EN-140-121991965	in	on	EDIT
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	social	social	NO_CHANGE
EN-140-121991965	media.	media.	NO_CHANGE
EN-140-121991965	The	The	NO_CHANGE
EN-140-121991965	good	good	NO_CHANGE
EN-140-121991965	things	things	NO_CHANGE
EN-140-121991965	that	that	NO_CHANGE
EN-140-121991965	social	social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	could	could	NO_CHANGE
EN-140-121991965	gives	give	EDIT
EN-140-121991965	to	to	NO_CHANGE
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	society	society	NO_CHANGE
EN-140-121991965	is	are	EDIT
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	development	development,	EDIT
EN-140-121991965	and		DELETE
EN-140-121991965	evolution	evolution	NO_CHANGE
EN-140-121991965	and	and	NO_CHANGE
EN-140-121991965	urbanism.	urbanism.	NO_CHANGE
EN-140-121991965	Social	Social	NO_CHANGE
EN-140-121991965	media	media	NO_CHANGE
EN-140-121991965	is	is	NO_CHANGE
EN-140-121991965	so	so	NO_CHANGE
EN-140-121991965	good	good,	EDIT
EN-140-121991965	but	but	NO_CHANGE
EN-140-121991965	you	you	NO_CHANGE
EN-140-121991965	must	must	NO_CHANGE
EN-140-121991965	use	use	NO_CHANGE
EN-140-121991965	it	it	NO_CHANGE
EN-140-121991965	in	in	NO_CHANGE
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	good	good	NO_CHANGE
EN-140-121991965	way.	way.	NO_CHANGE
EN-140-121991965	it's	It	EDIT
EN-140-121991965	will	will	NO_CHANGE
EN-140-121991965	help	help	NO_CHANGE
EN-140-121991965	you	you	NO_CHANGE
EN-140-121991965	and	and	NO_CHANGE
EN-140-121991965	the	the	NO_CHANGE
EN-140-121991965	society	society	NO_CHANGE
EN-140-121991965		a	INSERT
EN-140-121991965	alot	lot,	EDIT
EN-140-121991965	but	but	NO_CHANGE
EN-140-121991965	you	you	NO_CHANGE
EN-140-121991965	must	must	NO_CHANGE
EN-140-121991965	use	use	NO_CHANGE
EN-140-121991965	it	it	NO_CHANGE
EN-140-121991965	in	in	NO_CHANGE
EN-140-121991965		a	INSERT
EN-140-121991965	good	good	NO_CHANGE
EN-140-121991965	way	way	NO_CHANGE
EN-140-121991965	and	and	NO_CHANGE
EN-140-121991965	do	do	NO_CHANGE
EN-140-121991965	some	some	NO_CHANGE
EN-140-121991965	good	good	NO_CHANGE
EN-140-121991965	things	things	NO_CHANGE
EN-140-121991965	on	on	NO_CHANGE
EN-140-121991965	it.	it.	NO_CHANGE
EN-140-165859	Tody,	Today,	EDIT
EN-140-165859	there	there	NO_CHANGE
EN-140-165859	are	are	NO_CHANGE
EN-140-165859	many	many	NO_CHANGE
EN-140-165859	new	new	NO_CHANGE
EN-140-165859	things	things	NO_CHANGE
EN-140-165859		that	INSERT
EN-140-165859	affect	affect	NO_CHANGE
EN-140-165859	to		DELETE
EN-140-165859	owr	our	EDIT
EN-140-165859	society	society,	EDIT
EN-140-165859	for	for	NO_CHANGE
EN-140-165859	example,	example,	NO_CHANGE
EN-140-165859	the	the	NO_CHANGE
EN-140-165859	social	social	NO_CHANGE
EN-140-165859	media.	media.	NO_CHANGE
EN-140-165859	There	There	NO_CHANGE
EN-140-165859	are	are	NO_CHANGE
EN-140-165859	many	many	NO_CHANGE
EN-140-165859	social	social	NO_CHANGE
EN-140-165859	media	media	NO_CHANGE
EN-140-165859	programs	programs:	EDIT
EN-140-165859	:		DELETE
EN-140-165859	twitter,	Twitter,	EDIT
EN-140-165859	whatsapp,	WhatsApp,	EDIT
EN-140-165859	facebook	Facebook,	EDIT
EN-140-165859	,		DELETE
EN-140-165859	instagram	Instagram	EDIT
EN-140-165859	and	and	NO_CHANGE
EN-140-165859	snapchat.	Snapchat.	EDIT
EN-140-165859	Those	Those	NO_CHANGE
EN-140-165859	are	are	NO_CHANGE
EN-140-165859	the	the	NO_CHANGE
EN-140-165859	more	most	EDIT
EN-140-165859	popular	popular	NO_CHANGE
EN-140-165859	programs	programs	NO_CHANGE
EN-140-165859	in	in	NO_CHANGE
EN-140-165859	the	the	NO_CHANGE
EN-140-165859	UAE.	UAE.	NO_CHANGE
EN-140-165859	people	People	EDIT
EN-140-165859	can	can	NO_CHANGE
EN-140-165859	contact	contact	NO_CHANGE
EN-140-165859	easly	easily	EDIT
EN-140-165859	and	and	NO_CHANGE
EN-140-165859	share	share	NO_CHANGE
EN-140-165859	many	much	EDIT
EN-140-165859	informations	information	EDIT
EN-140-165859	in	on	EDIT
EN-140-165859	social	social	NO_CHANGE
EN-140-165859	media,	media,	NO_CHANGE
EN-140-165859	and	and	NO_CHANGE
EN-140-165859	that	that	NO_CHANGE
EN-140-165859	affect	affects	EDIT
EN-140-165859	to		DELETE
EN-140-165859	the	the	NO_CHANGE
EN-140-165859	person	person	NO_CHANGE
EN-140-165859	and	and	NO_CHANGE
EN-140-165859	society.	society.	NO_CHANGE
EN-140-165859	Famelies	Families	EDIT
EN-140-165859	need	need	NO_CHANGE
EN-140-165859	to	to	NO_CHANGE
EN-140-165859	be	be	NO_CHANGE
EN-140-165859	more	more	NO_CHANGE
EN-140-165859	carefull	careful	EDIT
EN-140-165859	for	with	EDIT
EN-140-165859	ther	their	EDIT
EN-140-165859	children	children	NO_CHANGE
EN-140-165859	if	if	NO_CHANGE
EN-140-165859	they	they	NO_CHANGE
EN-140-165859	used	use	EDIT
EN-140-165859	this	these	EDIT
EN-140-165859	programs	programs	NO_CHANGE
EN-140-165859	because	because	NO_CHANGE
EN-140-165859	there	there	NO_CHANGE
EN-140-165859	are	are	NO_CHANGE
EN-140-165859	many	many	NO_CHANGE
EN-140-165859	risk	risky	EDIT
EN-140-165859	people	people	NO_CHANGE
EN-140-165859	they	they	NO_CHANGE
EN-140-165859	will	will	NO_CHANGE
EN-140-165859	talk	talk	NO_CHANGE
EN-140-165859	with	with;	EDIT
EN-140-165859	thim,		DELETE
EN-140-165859	also	also,	EDIT
EN-140-165859	this	these	EDIT
EN-140-165859	programs	programs	NO_CHANGE
EN-140-165859	are	are	NO_CHANGE
EN-140-165859	not	not	NO_CHANGE
EN-140-165859	alloweded	allowed	EDIT
EN-140-165859	for	for	NO_CHANGE
EN-140-165859	childrens	children	EDIT
EN-140-165859	ander	under	EDIT
EN-140-165859	13.	13.	NO_CHANGE
EN-140-165859	Another	Another	NO_CHANGE
EN-140-165859	thing	thing	NO_CHANGE
EN-140-165859	is	is	NO_CHANGE
EN-140-165859	some	some	NO_CHANGE
EN-140-165859	people	people	NO_CHANGE
EN-140-165859	spend	spend	NO_CHANGE
EN-140-165859	a	a	NO_CHANGE
EN-140-165859	long	long	NO_CHANGE
EN-140-165859	time	time	NO_CHANGE
EN-140-165859	in	on	EDIT
EN-140-165859	these	these	NO_CHANGE
EN-140-165859	media	media,	EDIT
EN-140-165859	and	and	NO_CHANGE
