Document	Raw	Corrected	Operation
AR-030-81757	،		DELETE
AR-030-81757	فلكم	فلكم	NO_CHANGE
AR-030-81757	ان	أن	EDIT
AR-030-81757	تتخيلوا	تتخيلوا	NO_CHANGE
AR-030-81757	مجتمع	مجتمعا	EDIT
AR-030-81757	كامل	كاملا	EDIT
AR-030-81757	يقتات	يقتات	NO_CHANGE
AR-030-81757	في	في	NO_CHANGE
AR-030-81757	احدى	إحدى	EDIT
AR-030-81757	هذه	هذه	NO_CHANGE
AR-030-81757	الشاشات	الشاشات	NO_CHANGE
AR-030-81757	و		DELETE
AR-030-81757	يحيى	ويحيا	EDIT
AR-030-81757	بين	بين	NO_CHANGE
AR-030-81757	كبسة	كبسة	NO_CHANGE
AR-030-81757	زر	زر	NO_CHANGE
AR-030-81757	و		DELETE
AR-030-81757	اخرى	وأخرى	EDIT
AR-030-81757	و		DELETE
AR-030-81757	الاشاعات	والإشاعات	EDIT
AR-030-81757	تجتاحه	تجتاحه،	EDIT
AR-030-81757	بالطبع	بالطبع	NO_CHANGE
AR-030-81757	سيدمر	سيدمر	NO_CHANGE
AR-030-81757	من	من	NO_CHANGE
AR-030-81757	اساسه	أساسه	EDIT
AR-030-81757	حتى	حتى	NO_CHANGE
AR-030-81757	اخره	آخره.	EDIT
AR-030-81757	،		DELETE
AR-030-81757	واخيرا	وأخيرا	EDIT
AR-030-81757	مثلما	مثلما	NO_CHANGE
AR-030-81757	قلت	قلت	NO_CHANGE
AR-030-81757	علينا	علينا	NO_CHANGE
AR-030-81757	توخي	توخي	NO_CHANGE
AR-030-81757	الحذر	الحذر	NO_CHANGE
AR-030-81757	دائما	دائما	NO_CHANGE
AR-030-81757	و		DELETE
AR-030-81757	ابدا	وأبدا.	EDIT
AR-030-81757	.		DELETE
AR-030-83625	من	من	NO_CHANGE
AR-030-83625	اشهر	أشهر	EDIT
AR-030-83625	وساءل	وسائل	EDIT
AR-030-83625	الاتصال	الاتصال	NO_CHANGE
AR-030-83625	بالآخرين	بالآخرين	NO_CHANGE
AR-030-83625	هي	هي	NO_CHANGE
AR-030-83625	الاجتماعية،	الاجتماعية.	EDIT
AR-030-85891	التواصل	التواصل	NO_CHANGE
AR-030-85891	الاجتماعي	الاجتماعي	NO_CHANGE
AR-030-85891	من	من	NO_CHANGE
AR-030-85891	اخطر	أخطر	EDIT
AR-030-85891	الاشياء	الأشياء	EDIT
AR-030-85891	لانها	لأنه	EDIT
AR-030-85891	تبعدنا	يبعدنا	EDIT
AR-030-85891	عن	عن	NO_CHANGE
AR-030-85891	والدينا	والدينا	NO_CHANGE
AR-030-85891	و		DELETE
AR-030-85891	لا	ولا	EDIT
AR-030-85891	تعطينا	يعطينا	EDIT
AR-030-85891	الوقت	الوقت	NO_CHANGE
AR-030-85891	الكافي	الكافي	NO_CHANGE
AR-030-85891	للجلوس	للجلوس	NO_CHANGE
AR-030-85891	معهم	معهم	NO_CHANGE
AR-030-85891	وذالك	وذلك	EDIT
AR-030-85891	يوثر	يؤثر	EDIT
AR-030-85891	في	في	NO_CHANGE
AR-030-85891	عقولنا	عقولنا	NO_CHANGE
AR-030-85891	و		DELETE
AR-030-85891	تصرفاتنا	وتصرفاتنا	EDIT
AR-030-85891	بشكل	بشكل	NO_CHANGE
AR-030-85891	سلبي	سلبي	NO_CHANGE
AR-030-85891	وليس	وليس	NO_CHANGE
AR-030-85891	جيدا	جيدا	NO_CHANGE
AR-030-85891	ابدا.	أبدا.	EDIT
AR-030-85891	لذالك	لذلك	EDIT
AR-030-85891	يجب	يجب	NO_CHANGE
AR-030-85891	علينا	علينا	NO_CHANGE
AR-030-85891	ان	أن	EDIT
AR-030-85891	لا	لا	NO_CHANGE
AR-030-85891	نستخدمها	نستخدمه	EDIT
AR-030-85891	كثيرا	كثيرا	NO_CHANGE
AR-030-85891	وننتبه	وننتبه	NO_CHANGE
AR-030-85891	لها.	له.	EDIT
AR-030-87953	يوجد	يوجد	NO_CHANGE
AR-030-87953	الكثير	الكثير	NO_CHANGE
AR-030-87953	من	من	NO_CHANGE
AR-030-87953	الطرق	الطرق	NO_CHANGE
AR-030-87953	لكي	لكي	NO_CHANGE
AR-030-87953	نعزز	نعزز	NO_CHANGE
AR-030-87953	ثقافة	ثقافة	NO_CHANGE
AR-030-87953	التسامح	التسامح	NO_CHANGE
AR-030-87953	في	في	NO_CHANGE
AR-030-87953	المجتمع	المجتمع	NO_CHANGE
AR-030-87953	ومن	ومن	NO_CHANGE
AR-030-87953	الممكن	الممكن	NO_CHANGE
AR-030-87953	تتطويرها	تطويرها	EDIT
AR-030-87953	ونشرها	ونشرها	NO_CHANGE
AR-030-87953	الي	إلى	EDIT
AR-030-87953	دول	دول	NO_CHANGE
AR-030-87953	اخري	أخرى	EDIT
AR-030-87953	لكي	لكي	NO_CHANGE
AR-030-87953	نحصل	نحصل	NO_CHANGE
AR-030-87953	على	على	NO_CHANGE
AR-030-87953	انطباع	انطباع	NO_CHANGE
AR-030-87953	جيد	جيد	NO_CHANGE
AR-030-87953	من	من	NO_CHANGE
AR-030-87953	الزوار	الزوار	NO_CHANGE
AR-030-87953	والناس	والناس	NO_CHANGE
AR-030-87953	عامةً	عامة،	EDIT
AR-030-87953	،		DELETE
AR-030-87953	ومنها	ومنها	NO_CHANGE
AR-030-87953	هي	نشر	EDIT
AR-030-87953	نشراوراق	أوراق	EDIT
AR-030-87953	توعيه	توعية	EDIT
AR-030-87953	تدل	تدل	NO_CHANGE
AR-030-87953	على	على	NO_CHANGE
AR-030-87953	اهمية	أهمية	EDIT
AR-030-87953	عزيمتها	عزيمتها	NO_CHANGE
AR-030-87953	ومدى	ومدى	NO_CHANGE
AR-030-87953	تقديرها	تقديرها	NO_CHANGE
AR-030-87953	للشعب.ومن	للشعب.	EDIT
AR-030-87953		ومن	INSERT
AR-030-87953	الممكن	الممكن	NO_CHANGE
AR-030-87953	القاء	إلقاء	EDIT
AR-030-87953	محاضرات	محاضرات	NO_CHANGE
AR-030-87953	في	في	NO_CHANGE
AR-030-87953	المدارس	المدارس	NO_CHANGE
AR-030-87953	للكبار	للكبار	NO_CHANGE
AR-030-87953	والصغار	والصغار	NO_CHANGE
AR-030-87953	بطريقه	بطريقة	EDIT
AR-030-87953	مبتكره	مبتكرة	EDIT
AR-030-87953	لكي	لكي	NO_CHANGE
AR-030-87953	لا	لا	NO_CHANGE
AR-030-87953	يشعروا	يشعروا	NO_CHANGE
AR-030-87953	بالملل	بالملل،	EDIT
AR-030-87953	ومن	ومن	NO_CHANGE
AR-030-87953	الممكن	الممكن	NO_CHANGE
AR-030-87953	ان	أن	EDIT
AR-030-87953	يستفيدوا	يستفيدوا	NO_CHANGE
AR-030-87953	من	من	NO_CHANGE
AR-030-87953	هذا	هذا	NO_CHANGE
AR-030-87953	الشيء.	الشيء.	NO_CHANGE
AR-030-87953	التطور	التطور	NO_CHANGE
AR-030-87953	جدا	جدا	NO_CHANGE
AR-030-87953	مهم	مهم	NO_CHANGE
AR-030-87953	في	في	NO_CHANGE
AR-030-87953	دولة	دولة	NO_CHANGE
AR-030-87953	الامارات	الإمارات	EDIT
AR-030-87953	العربيه	العربية	EDIT
AR-030-87953	المتحده	المتحدة،	EDIT
AR-030-87953	وحيث	حيث	EDIT
AR-030-87953	ان	إني	EDIT
AR-030-87953	شهدت	شهدت	NO_CHANGE
AR-030-87953	ان	أن	EDIT
AR-030-87953	دوله	دولة	EDIT
AR-030-87953	الامارات	الإمارات	EDIT
AR-030-87953	العربيه	العربية	EDIT
AR-030-87953	المتحده	المتحدة	EDIT
AR-030-87953	هي	هي	NO_CHANGE
AR-030-87953	اكثر	الأكثر	EDIT
AR-030-87953	تطويرا	تطويرا	NO_CHANGE
AR-030-87953	في	في	NO_CHANGE
AR-030-87953	العالم	العالم	NO_CHANGE
AR-030-87953	بأكمله	بأكمله	NO_CHANGE
AR-030-87953	ومع	ومع	NO_CHANGE
AR-030-87953	مرور	مرور	NO_CHANGE
AR-030-87953	الوقت	الوقت	NO_CHANGE
AR-030-87953	سوف	سوف	NO_CHANGE
AR-030-87953	يزداد	يزداد	NO_CHANGE
AR-030-87953	هذا	هذا	NO_CHANGE
AR-030-87953	التطور	التطور	NO_CHANGE
AR-030-87953	ومنها		DELETE
AR-030-87953	سوف	وسوف	EDIT
AR-030-87953	يتطور	تتطور	EDIT
AR-030-87953	في	في	NO_CHANGE
AR-030-87953	الحضاره	الحضارة	EDIT
AR-030-87953	وسوف	وسوف	NO_CHANGE
AR-030-87953	تشهد	يشهد	EDIT
AR-030-87953	الشعب	الشعب	NO_CHANGE
AR-030-87953	ان	أن	EDIT
AR-030-87953	هذه	هذه	NO_CHANGE
AR-030-87953	دوله	دولة	EDIT
AR-030-87953	متكامله	متكاملة	EDIT
AR-030-87953	ودوله	ودولة	EDIT
AR-030-87953	مستعمره.	مستعمرة،	EDIT
AR-030-87953	حيث	حيث	NO_CHANGE
AR-030-87953	ان	إن	EDIT
AR-030-87953	الشيخ	الشيخ	NO_CHANGE
AR-030-87953	زايد	زايد	NO_CHANGE
AR-030-87953		-	INSERT
AR-030-87953	رحمه	رحمه	NO_CHANGE
AR-030-87953	الله	الله	NO_CHANGE
AR-030-87953		-	INSERT
AR-030-87953	وجميع	وجميع	NO_CHANGE
AR-030-87953	حكام	حكام	NO_CHANGE
AR-030-87953	دولة	دولة	NO_CHANGE
AR-030-87953	الامارات	الإمارات	EDIT
AR-030-87953	حرصوا	حرصوا	NO_CHANGE
AR-030-87953	على	على	NO_CHANGE
AR-030-87953	التطوير	التطوير	NO_CHANGE
AR-030-87953	الحضاري	الحضاري	NO_CHANGE
AR-030-87953	اكثر	أكثر	EDIT
AR-030-87953	من	من	NO_CHANGE
AR-030-87953	كل	كل	NO_CHANGE
AR-030-87953	شيء	شيء،	EDIT
AR-030-87953	فيجب	فيجب	NO_CHANGE
AR-030-87953	ان	أن	EDIT
AR-030-87953	نشعر	نشعر	NO_CHANGE
AR-030-87953	بالامان	بالأمان	EDIT
AR-030-87953	والامتناء	والانتماء	EDIT
AR-030-87953	لهذه	لهذه	NO_CHANGE
AR-030-87953	النعمه	النعمة	EDIT
AR-030-87953	الذي	التي	EDIT
AR-030-87953	اعطونا	أعطونا	EDIT
AR-030-87953	ايها.	إياها.	EDIT
AR-030-87953	لدى	لدى	NO_CHANGE
AR-030-87953	التواصل	التواصل	NO_CHANGE
AR-030-87953	الاجتماعي	الاجتماعي	NO_CHANGE
AR-030-87953	تأثير	تأثير	NO_CHANGE
AR-030-87953	قوي	قوي	NO_CHANGE
AR-030-87953	لدى	لدى	NO_CHANGE
AR-030-87953	الشعب	الشعب	NO_CHANGE
AR-030-87953	واصبحنا	وأصبحنا	EDIT
AR-030-87953	لا	لا	NO_CHANGE
AR-030-87953	يمكننا	يمكننا	NO_CHANGE
AR-030-87953	العيش	العيش	NO_CHANGE
AR-030-87953	بدونه	بدونه	NO_CHANGE
AR-030-87953	حيث	حيث	NO_CHANGE
AR-030-87953	اصبح	أصبح	EDIT
AR-030-87953	جميع	جميع	NO_CHANGE
AR-030-87953	الناس	الناس	NO_CHANGE
AR-030-87953	من	من	NO_CHANGE
AR-030-87953	كل	كل	NO_CHANGE
AR-030-87953	النواحي	النواحي	NO_CHANGE
AR-030-87953	اصبح		DELETE
AR-030-87953	لديهم	لديهم	NO_CHANGE
AR-030-87953	هاتف	هاتف	NO_CHANGE
AR-030-87953	محمول	محمول	NO_CHANGE
AR-030-87953	والالكنرونيات	وإلكترونيات	EDIT
AR-030-87953	ومنها	ومنها	NO_CHANGE
AR-030-87953	الاكثر	الأكثر.	EDIT
AR-030-89249	يعتبر	يعتبر	NO_CHANGE
AR-030-89249	التسامح	التسامح	NO_CHANGE
AR-030-89249	النوعيه	النوعية	EDIT
AR-030-89249	الجيده	الجيدة	EDIT
AR-030-89249	و		DELETE
AR-030-89249	من	ومن	EDIT
AR-030-89249	الضروري	الضروري	NO_CHANGE
AR-030-89249	بنا	لنا	EDIT
AR-030-89249	المجتمع	كمجتمع،	EDIT
AR-030-89249	،		DELETE
AR-030-89249	وفي	وفي	NO_CHANGE
AR-030-89249	هاذا	هذا	EDIT
AR-030-89249	المجتمع	المجتمع	NO_CHANGE
AR-030-89249	يبدو	يبدو	NO_CHANGE
AR-030-89249	ان	أن	EDIT
AR-030-89249	معدل	معدل	NO_CHANGE
AR-030-89249	التسامح	التسامح	NO_CHANGE
AR-030-89249	انخفض	انخفض	NO_CHANGE
AR-030-89249	بعد	مع	EDIT
AR-030-89249	مروره	مرور	EDIT
AR-030-89249	الايام	الأيام،	EDIT
AR-030-89249	الناس	الناس	NO_CHANGE
AR-030-89249	لا	لا	NO_CHANGE
AR-030-89249	يحبون	يحبون	NO_CHANGE
AR-030-89249	راي	رأي	EDIT
AR-030-89249	الاخرين	الآخرين	EDIT
AR-030-89249	و		DELETE
AR-030-89249	حتي	وحتى	EDIT
AR-030-89249	في	في	NO_CHANGE
AR-030-89249	تفكيرهم	تفكيرهم،	EDIT
AR-030-89249	،يجب	يجب	EDIT
AR-030-89249	تطوير	تطوير	NO_CHANGE
AR-030-89249	التسامح	التسامح	NO_CHANGE
AR-030-89249	في	في	NO_CHANGE
AR-030-89249	مجتمعنا	مجتمعنا،	EDIT
AR-030-89249	حاليا	حاليا	NO_CHANGE
AR-030-89249	اعطي	اعط	EDIT
AR-030-89249	فرصه	فرصة	EDIT
AR-030-89249	للاخرين	للآخرين	EDIT
AR-030-89249	لتطوير	لتطوير	NO_CHANGE
AR-030-89249	نفسهم	أنفسهم.	EDIT
AR-030-89249	التسامح	التسامح	NO_CHANGE
AR-030-89249	هو	هو	NO_CHANGE
AR-030-89249	الشي	الشيء	EDIT
AR-030-89249	الراىيسي	الرئيسي	EDIT
AR-030-89249		في	INSERT
AR-030-89249	فيالتعليم	التعليم	EDIT
AR-030-89249	لاي	لأي	EDIT
AR-030-89249	شخص	شخص،	EDIT
AR-030-89249	التفكير	التفكير	NO_CHANGE
AR-030-89249	بما	بما	NO_CHANGE
AR-030-89249	يفعلونه	يفعلونه	NO_CHANGE
AR-030-89249	يخلق	يخلق	NO_CHANGE
AR-030-89249	صراعات	صراعات	NO_CHANGE
AR-030-89249	بينهم	بينهم	NO_CHANGE
AR-030-89249	و		DELETE
AR-030-89249	النقاشات	والنقاشات	EDIT
AR-030-89249	في	في	NO_CHANGE
AR-030-89249	في		DELETE
AR-030-89249	الاشيا	الأشياء	EDIT
AR-030-89249	الصغيره	الصغيرة	EDIT
AR-030-89249	و		DELETE
AR-030-89249	ليس	ليس	NO_CHANGE
AR-030-89249	لها	لها	NO_CHANGE
AR-030-89249	ضروره	ضرورة،	EDIT
AR-030-89249	التسامح	التسامح	NO_CHANGE
AR-030-89249	يجب	يجب	NO_CHANGE
AR-030-89249	ان	أن	EDIT
AR-030-89249	يكون	يكون	NO_CHANGE
AR-030-89249	لنا	لنا	NO_CHANGE
AR-030-89249	واجب	واجبا	EDIT
AR-030-89249	فهو	فهو	NO_CHANGE
AR-030-89249	يمثل	يمثل	NO_CHANGE
AR-030-89249	شخصيتكو	شخصيتك	EDIT
AR-030-89249	اسلوبك	وأسلوبك	EDIT
AR-030-89249	و	وهذا	EDIT
AR-030-89249	حتي		DELETE
AR-030-89249	السلوك	السلوك	NO_CHANGE
AR-030-89249	لا	لا	NO_CHANGE
AR-030-89249	يخلق	يخلق	NO_CHANGE
AR-030-89249	شخصا	شخصا	NO_CHANGE
AR-030-89249	مثاليا	مثاليا	NO_CHANGE
AR-030-89249	بل	بل	NO_CHANGE
AR-030-89249	يحفز	يحفز	NO_CHANGE
AR-030-89249	الاخرين	الآخرين	EDIT
AR-030-89249	ايضا	أيضا	EDIT
AR-030-89249	علي	على	EDIT
AR-030-89249	التسامح	التسامح	NO_CHANGE
AR-030-89249	مع	مع	NO_CHANGE
AR-030-89249	الاخرين.	الآخرين،	EDIT
AR-030-89249	يجب	يجب	NO_CHANGE
AR-030-89249	ان	أن	EDIT
AR-030-89249	ياحذ	يأخذ	EDIT
AR-030-89249	دور	دورا	EDIT
AR-030-89249	كبير	كبيرا	EDIT
AR-030-89249	في	في	NO_CHANGE
AR-030-89249	مجتمعنا	مجتمعنا	NO_CHANGE
AR-030-89249	لهاذا	لهذه	EDIT
AR-030-89249	الاسباب	الأسباب.	EDIT
AR-030-89881	في	في	NO_CHANGE
AR-030-89881	عصرنا	عصرنا	NO_CHANGE
AR-030-89881	هذا	هذا	NO_CHANGE
AR-030-89881	اصبح	أصبح	EDIT
AR-030-89881	التواصل	التواصل	NO_CHANGE
AR-030-89881	الاجتماعي	الاجتماعي	NO_CHANGE
AR-030-89881	شي	شيئا	EDIT
AR-030-89881	اساسي	أساسيا	EDIT
AR-030-89881	نستخدمه	نستخدمه	NO_CHANGE
AR-030-89881	بشكل	بشكل	NO_CHANGE
AR-030-89881	يومي.	يومي.	NO_CHANGE
AR-030-89881	للتواصل	للتواصل	NO_CHANGE
AR-030-89881	الاجتماعي	الاجتماعي	NO_CHANGE
AR-030-89881	الكثير	الكثير	NO_CHANGE
AR-030-89881	من	من	NO_CHANGE
AR-030-89881	الايجابيات	الإيجابيات	EDIT
AR-030-89881	والسلبيات	والسلبيات	NO_CHANGE
AR-030-89881	التي	التي	NO_CHANGE
AR-030-89881	اثرت	أثرت	EDIT
AR-030-89881	على	على	NO_CHANGE
AR-030-89881	حياتنا	حياتنا	NO_CHANGE
AR-030-89881	بشكل	بشكل	NO_CHANGE
AR-030-89881	ملحوظ.	ملحوظ.	NO_CHANGE
AR-030-89881	من	من	NO_CHANGE
AR-030-89881	ايجابات	إيجابيات	EDIT
AR-030-89881	التواصل	التواصل	NO_CHANGE
AR-030-89881	الاجتماعي	الاجتماعي	NO_CHANGE
AR-030-89881	انها	أنه	EDIT
AR-030-89881	عملت	عمل	EDIT
AR-030-89881	على	على	NO_CHANGE
AR-030-89881	تسهيل	تسهيل	NO_CHANGE
AR-030-89881	التواصل	التواصل	NO_CHANGE
AR-030-89881	بين	بين	NO_CHANGE
AR-030-89881	البشر	البشر	NO_CHANGE
AR-030-89881	وجعلتنا	وجعلنا	EDIT
AR-030-89881	نتعلم	نتعلم	NO_CHANGE
AR-030-89881	ونتعرف	ونتعرف	NO_CHANGE
AR-030-89881	على	على	NO_CHANGE
AR-030-89881	ثقافات	ثقافات	NO_CHANGE
AR-030-89881	مختلفه	مختلفة.	EDIT
AR-030-90528	التواصل	التواصل	NO_CHANGE
AR-030-90528	الاجتماعي	الاجتماعي	NO_CHANGE
AR-030-90528	له	له	NO_CHANGE
AR-030-90528	اثر	أثر	EDIT
AR-030-90528	جدا	جدا	NO_CHANGE
AR-030-90528	كبير	كبير	NO_CHANGE
AR-030-90528	في	في	NO_CHANGE
AR-030-90528	مجتمعنا	مجتمعنا	NO_CHANGE
AR-030-90528	الحالي.	الحالي.	NO_CHANGE
AR-030-90528	الانترنت	الإنترنت	EDIT
AR-030-90528	غير	غير	NO_CHANGE
AR-030-90528	الانسان	الإنسان	EDIT
AR-030-90528	بشكل	بشكل	NO_CHANGE
AR-030-90528	غير	غير	NO_CHANGE
AR-030-90528	طبيعي	طبيعي،	EDIT
AR-030-90528	و		DELETE
AR-030-90528	في	وفي	EDIT
AR-030-90528	راي	رأيي	EDIT
AR-030-90528	غير	غير	NO_CHANGE
AR-030-90528	الانسان	الإنسان	EDIT
AR-030-90528	للاسوء	للأسوأ	EDIT
AR-030-90528	لان	لأنه	EDIT
AR-030-90528	مشغول	مشغول	NO_CHANGE
AR-030-90528	طوال	طوال	NO_CHANGE
AR-030-90528	اليوم	اليوم	NO_CHANGE
AR-030-90528	يتواصل	يتواصل	NO_CHANGE
AR-030-90528	مع	مع	NO_CHANGE
AR-030-90528	النسان	الناس	EDIT
AR-030-90528	و		DELETE
AR-030-90528	لم	ولم	EDIT
AR-030-90528	يكون	يكن	EDIT
AR-030-90528	لديه	لديه	NO_CHANGE
AR-030-90528	اي	أي	EDIT
AR-030-90528	وقت	وقت	NO_CHANGE
AR-030-90528	فراغ	فراغ	NO_CHANGE
AR-030-90528	ليجلس	ليجلس	NO_CHANGE
AR-030-90528	مع	مع	NO_CHANGE
AR-030-90528	اهله	أهله	EDIT
AR-030-90528	و		DELETE
AR-030-90528	عاءلته.	وعائلته.	EDIT
AR-030-90528	لم	لم	NO_CHANGE
AR-030-90528	انكر	أنكر	EDIT
AR-030-90528	فيه	فيه	NO_CHANGE
AR-030-90528	اجابيات	إيجابيات	EDIT
AR-030-90528	كثيرة	كثيرة	NO_CHANGE
AR-030-90528	مثل	مثل	NO_CHANGE
AR-030-90528	ممكن	تمكن	EDIT
AR-030-90528	الانسان	الإنسان	EDIT
AR-030-90528		من	INSERT
AR-030-90528	التواصل	التواصل	NO_CHANGE
AR-030-90528	مع	مع	NO_CHANGE
AR-030-90528	فرد	فرد	NO_CHANGE
AR-030-90528	برع	خارج	EDIT
AR-030-90528	الدولة	الدولة	NO_CHANGE
AR-030-90528	و		DELETE
AR-030-90528	ممكن	وممكن	EDIT
AR-030-90528	ايضا	أيضا	EDIT
AR-030-90528	اي	أن	EDIT
AR-030-90528	يبحث	يبحث	NO_CHANGE
AR-030-90528	عن	عن	NO_CHANGE
AR-030-90528	معلومات	معلومات	NO_CHANGE
AR-030-90528	في	في	NO_CHANGE
AR-030-90528	"""قوقل"""	"""جوجل"""	EDIT
AR-030-90528	ليساعدهم	ليساعده	EDIT
AR-030-90528	في	في	NO_CHANGE
AR-030-90528	مثلا	مثلا	NO_CHANGE
AR-030-90528	واجب.	واجب.	NO_CHANGE
AR-030-90528	المجتمع	المجتمع	NO_CHANGE
AR-030-90528	تحسن	تحسن	NO_CHANGE
AR-030-90528	بسبب	بسبب	NO_CHANGE
AR-030-90528	التواصل	التواصل	NO_CHANGE
AR-030-90528	الاجتماعي	الاجتماعي	NO_CHANGE
AR-030-90528	في	في	NO_CHANGE
AR-030-90528	التكنولوجيا	التكنولوجيا	NO_CHANGE
AR-030-90528	الذي	الذي	NO_CHANGE
AR-030-90528	ساعد	ساعد	NO_CHANGE
AR-030-90528	في	في	NO_CHANGE
AR-030-90528	تطور	تطور	NO_CHANGE
AR-030-90528	الدولة	الدولة	NO_CHANGE
AR-030-90528	و		DELETE
AR-030-90528	العالم	والعالم،	EDIT
AR-030-90528	و		DELETE
AR-030-90528	الفرد	والفرد	EDIT
AR-030-90528	يريد	يريد	NO_CHANGE
AR-030-90528	ان	أن	EDIT
AR-030-90528	يطور	يطور	NO_CHANGE
AR-030-90528	مجتمعه	مجتمعه	NO_CHANGE
AR-030-90528	و		DELETE
AR-030-90528	ليطور	وليطور	EDIT
AR-030-90528	مجتمع	مجتمع	NO_CHANGE
AR-030-90528	يحتاج	يحتاج	NO_CHANGE
AR-030-90528	الى	إلى	EDIT
AR-030-90528	التواصل	التواصل	NO_CHANGE
AR-030-90528	الاجماعي	الاجتماعي	EDIT
AR-030-90528	عشان	لكي	EDIT
AR-030-90528	يعرف	يعرف	NO_CHANGE
AR-030-90528	المجتمع	المجتمع	NO_CHANGE
AR-030-90528	الى	إلى	EDIT
AR-030-90528	اي	أي	EDIT
AR-030-90528	حد	حد	NO_CHANGE
AR-030-90528	مطور	مطور	NO_CHANGE
AR-030-90528	ليعمل	ليعمل	NO_CHANGE
AR-030-90528	شيء	شيئا	EDIT
AR-030-90528	جديد	جديدا	EDIT
AR-030-90528	و		DELETE
AR-030-90528	غير	وغير	EDIT
AR-030-90528	مالوف	مألوف	EDIT
AR-030-90528	لان	لأن	EDIT
AR-030-90528	في		DELETE
AR-030-90528	هذه	بهذه	EDIT
AR-030-90528	الطريقة	الطريقة	NO_CHANGE
AR-030-90528	المجتمع	المجتمع	NO_CHANGE
AR-030-90528	ستطور	سيتطور	EDIT
AR-030-90528	الى	إلى	EDIT
AR-030-90528	الافضل.في	الأفضل.	EDIT
AR-030-90528		فيه	INSERT
AR-030-90528	طرف	طرف	NO_CHANGE
AR-030-90528	ثاني	ثان	EDIT
AR-030-90528	لتواصل	للتواصل	EDIT
AR-030-90528	الاجتماعيي	الاجتماعي	EDIT
AR-030-90528	مثل	مثل	NO_CHANGE
AR-030-90528	"""instagram""""twitter""""snapchat"""	"""إنستجرام"""	EDIT
AR-030-90528		و	INSERT
AR-030-90528		"""تويتر"""	INSERT
AR-030-90528		و	INSERT
AR-030-90528		"""سنابتشات""،"	INSERT
AR-030-90528	هذه	هذه	NO_CHANGE
AR-030-90528	البرامج	البرامج	NO_CHANGE
AR-030-90528	تستخدمانها	يستخدمونها	EDIT
AR-030-90528	ليتواصلوا	ليتواصلوا	NO_CHANGE
AR-030-90528	مع	مع	NO_CHANGE
AR-030-90528	اصدقااهم	أصدقائهم	EDIT
AR-030-90528	و		DELETE
AR-030-90528	احباءهم	وأحبائهم	EDIT
AR-030-90528	و		DELETE
AR-030-90528	ممكن	وممكن	EDIT
AR-030-90528		أن	INSERT
AR-030-90528	يرسلوا	يرسلوا	NO_CHANGE
