SOURCE	TARGET
في	في	UC
جوانب	جوانب	UC
اداء	أداء	REPLACE_OH
العمل	العمل	UC
الوظيفهي	الوظيفي	REPLACE_OD
المختلفه	المختلفة	REPLACE_OT
و يوجد	ويوجد	MERGE
ضرر	ضرر	UC
كبير	كبير	UC
مثل	مثل	UC
	أنه	INSERT_XM
مدخل	مدخل	UC
لنشر	لنشر	UC
ثقافه	ثقافة	REPLACE_OT
الانحلال	الانحلال	UC
الخلقي	الخلقي	UC
و الفساد	والفساد	MERGE
المجتمع	المجتمعي	REPLACE_OM
و عدم	وعدم	MERGE
الثقه	الثقة	REPLACE_OT
و هو	وهو	MERGE
عباره	عبارة	REPLACE_OT
عن	عن	UC
مجتمع	مجتمع	UC
مفتوح	مفتوح	UC
امام	أمام	REPLACE_OH
كل	كل	UC
المجتمع	المجتمعات	REPLACE_XG+REPLACE_XN
و يكون	وتكون	REPLACE_M
احيانا	أحيانا	REPLACE_OH
فيها	فيه	REPLACE_XG
فرصه	فرصة	REPLACE_OT
قويه	قوية	REPLACE_OT
لنشر	لنشر	UC
الاشاعات	الإشاعات	REPLACE_OH
و ترويجها	وترويجها	MERGE
و في	وفي	MERGE
مختلف	مختلف	UC
جوانب	جوانب	UC
الحياه	الحياة	REPLACE_OT
و ليس	وليس	MERGE
فقط	فقط	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
يوجد	توجد	REPLACE_MI
في	فيه	REPLACE_MI
اضرار	أضرار	REPLACE_OH
و		DELETE_XM
بينما	بل	REPLACE_SW
يوجد	توجد	REPLACE_MI
في	فيه	REPLACE_MI
فوائد	فوائد	UC
كثيره	كثيرة	REPLACE_OT
و منهما	ومنها	UNK
تبادل	تبادل	UC
الخبرات	الخبرات	UC
الحياتيه	الحياتية	REPLACE_OT
في	في	UC
مجلات	مجالات	REPLACE_OH+REPLACE_OM
الحياه	الحياة	REPLACE_OT
التعدده	المتعددة	REPLACE_OM+REPLACE_OT
معلومات	والمعلومات	REPLACE_XF
هامه	الهامة	REPLACE_SW
من	من	UC
مصادرها	مصادرها	UC
التي	التي	UC
توفرها	توفرها	UC
من	من	UC
خلال	خلال	UC
تسجيلات	تسجيلات	UC
الاعجاب	الإعجاب	REPLACE_OH
و التابعه	والتابعة	REPLACE_O
لبعضها	لبعضها	UC
و تفسح	وتفسح	MERGE
المجال	المجال	UC
امام	أمام	REPLACE_OH
الابداع	الإبداع	REPLACE_OH
في	في	UC
رسم	رسم	UC
اجتهادات	اجتهادات	UC
فكريه	فكرية	REPLACE_OT
و ثقافيع	وثقافية	REPLACE_O
و سياسيه	وسياسية	REPLACE_O
معينه	معينة	REPLACE_OT
و ان	وإن	REPLACE_O
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
هي	هي	UC
منجزات	منجزات	UC
حضاريه	حضارية	REPLACE_OT
عظيمه	عظيمة	REPLACE_OT
و لانسان	والإنسان	UNK
وحده	وحده	UC
الذي	الذي	UC
يمللك	يملك	REPLACE_XC
طريقه	طريقة	REPLACE_OT
الاستفاده	الاستفادة	REPLACE_OT
منها	منها	UC

وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
شهد	شهد	UC
العالم	العالم	UC
في	في	UC
القرن	القرن	UC
السابق	السابق	UC
تطورات	تطورات	UC
عدة	عدة	UC
و منها	ومنها	MERGE
بدأت	بدأت	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
في	في	UC
قرننا	قرننا	UC
هذا	هذا	UC
في	في	UC
الانتشار	الانتشار	UC
و بدأت	وبدأت	MERGE
تزيد	تزيد	UC
اهميتها	أهميتها	REPLACE_OH
بيوم	يوما	REPLACE_XC+REPLACE_XT
بعد	بعد	UC
يوم	يوم	UC
و بدأ	وبدا	REPLACE_O
تأثيرها	تأثيرها	UC
واضح	واضحا	REPLACE_XC
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
كثيرا	كثيرا	UC
كما	كما	UC
انه	أنه	REPLACE_OH
بدا	بدا	UC
بكونه	بكونه	UC
شيء	شيئا	REPLACE_XC
بفائق	فائق	REPLACE_XT
الاهميه	الأهمية	REPLACE_OH+REPLACE_OT
في	في	UC
بيومنا	بيوتنا	REPLACE_OR
و عصره	وعصرنا	REPLACE_M
هذا	هذا	UC
لكن	لكن	UC
هناك	هناك	UC
تأثيرات	تأثيرات	UC
سلبيه	سلبية	REPLACE_OT
و اجابيه	وإيجابية	UNK
للمجتمع	للمجتمع	UC
و الفرد	والفرد	MERGE
كما	كما	UC
ذكرت	ذكرت	UC
سابقا	سابقا	UC
بأن	أن	REPLACE_XT
وسائل	لوسائل	REPLACE_MI
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
اجابي هو	إيجابيات	UNK
منها	منها	UC
سهوله	سهولة	REPLACE_OT
التواصل	التواصل	UC
بين	بين	UC
المجتمع	المجتمع	UC
و الفرد	والفرد	MERGE
مثلا	مثلا	UC
تواصل	تواصل	UC
الفرد	الفرد	UC
من	من	UC
مكان	مكان	UC
بعيد	بعيد	UC
لشخص	بشخص	REPLACE_MI
او	أو	REPLACE_OH
مجموعه	مجموعة	REPLACE_OT
ناس	أناس	REPLACE_OM
يعيشون	يعيشون	UC
في	في	UC
بلده	بلدة	REPLACE_OT
او	أو	REPLACE_OH
مكان	مكان	UC
اخر	آخر	REPLACE_OH
و للفرد	والفرد	REPLACE_X
يمكنه	يمكنه	UC
من		DELETE_XM
تزويد	تزويد	UC
نفسه	نفسه	UC
بالمعلومات	بالمعلومات	UC
المهمه	المهمة	REPLACE_OT
و اجراء	وإجراء	REPLACE_O
بحوث	بحوث	UC
عن	عن	UC
طريق	طريق	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
اما	أما	REPLACE_OH
الجانب	الجانب	UC
السلبي	السلبي	UC
للمجتمع	للمجتمع	UC
قد	قد	UC
تبدأ	تبدأ	UC
خلافات	خلافات	UC
بينهم	بينهم	UC
بسبب	بسبب	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
و كلام	وكلام	MERGE
غير	غير	UC
صحيح	صحيح	UC
او	أو	REPLACE_OH
	أن	INSERT_XM
تكون	تكون	UC
اشاعه	إشاعة	REPLACE_OH+REPLACE_OT
و تنتشر	وتنتشر	MERGE
هذه	هذه	UC
الشاعه	الإشاعة	REPLACE_OM+REPLACE_OT
في	في	UC
المجتمع	المجتمع	UC
اسرع	أسرع	REPLACE_OH
بسبب	بسبب	UC
سهوله	سهولة	REPLACE_OT
التواصل	التواصل	UC
و تداول	وتداول	MERGE
المعلومات	المعلومات	UC
في	في	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
و ايضا	وأيضا	REPLACE_O
قد	قد	UC
تكون	تكون	UC
هناك	هناك	UC
عمليات	عمليات	UC
نصب	نصب	UC
اكثر	أكثر	REPLACE_OH
في	في	UC
هذه	هذه	UC
الوسائل	الوسائل	UC
بسبب	بسبب	UC
سهوله	سهولة	REPLACE_OT
البقاء	البقاء	UC
مجهولا	مجهولا	UC
وراء	وراء	UC
الشاشة	الشاشة	UC

لقد	لقد	UC
وقعت	وقعت	UC
الكثير	الكثير	UC
من	من	UC
التطورات	التطورات	UC
الحضارية	الحضارية	UC
من	من	UC
قبل	قبل	UC
هؤلاء	هؤلاء	UC
الناس	الناس	UC
العبارقة	العباقرة	REPLACE_OC
الذين	الذين	UC
أتو	أتوا	REPLACE_OW
إلينا	إلينا	UC
من	من	UC
جميع	جميع	UC
نواحي	نواحي	UC
الدول	الدول	UC
و عززوا	وعززوا	MERGE
دولة	دولة	UC
الامارات	الإمارات	REPLACE_OH
فقد	فقد	UC
قدموا	قدموا	UC
إلينا	إلينا	UC
جميع	جميع	UC
احتياجاتنا	احتياجاتنا	UC
و كل	وكل	MERGE
ما	ما	UC
اردنا اليه	أردناه	UNK
هو	هو	UC
مجتمع	مجتمعا	REPLACE_XC
امن	آمنا	REPLACE_SW
و خال	وخال	MERGE
من	من	UC
المشاكل	المشاكل	UC
و المتاعب	والمتاعب	MERGE
قدمت	قدمت	UC
لنا	لنا	UC
دولة	دولة	UC
الامارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
اولا	أولا	REPLACE_OH
مكان	مكانا	REPLACE_XC
امن	آمنا	REPLACE_SW
و هو	وهو	MERGE
سبب	سبب	UC
من	من	UC
الاسباب	الأسباب	REPLACE_OH
لماذا	لماذا	UC
الناس	الناس	UC
يأتون	يأتون	UC
من	من	UC
دول	دول	UC
أخرى	أخرى	UC
بعيدة	بعيدة	UC
الى	إلى	REPLACE_OH
هنا	هنا	UC
فقد	فقد	UC
بنوا	بنوا	UC
لنا	لنا	UC
افخر	أفخر	REPLACE_OH
لبمطاعم	المطاعم	REPLACE_OR+REPLACE_XT
و اعلى	وأعلى	REPLACE_O
المدارس	المدارس	UC
و الجامعات	والجامعات	MERGE
أيضا	أيضا	UC
فروا	وفروا	REPLACE_MI
لنا	لنا	UC
شوارع	شوارع	UC
و طرق	وطرقا	UNK
منظمه	منظمة	REPLACE_OT
و قوانين	وقوانين	MERGE
تطبق	تطبق	UC
لكل	لكل	UC
شخص	شخص	UC
متاح	متاح	UC
في	في	UC
دولة	دولة	UC
الامارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
أتت	أتت	UC
هذه	هذه	UC
الافكار	الأفكار	REPLACE_OH
الخلابة	الخلابة	UC
و المذهلة	والمذهلة	MERGE
من	من	UC
كل	كل	UC
دولة	دولة	UC
ممكن	ممكنة	REPLACE_XG
و من	ومن	MERGE
الاكيد	الأكيد	REPLACE_OH
دولتنا	دولتنا	UC
فعلت	فعلت	UC
الكثير	الكثير	UC
من	من	UC
البحوثات	البحوثات	UC
و الذهاب	وذهبت	REPLACE_S
الي	إلى	REPLACE_SW
اماكن	أماكن	REPLACE_OH
اخرى	أخرى	REPLACE_OH
لاستكشاف	لاستكشاف	UC
العالم	العالم	UC
بأكلمه	بأكمله	REPLACE_OC
والتمكن	والتمكن	UC
من	من	UC
الاستطلاع	الاستطلاع	UC
لافكار	لأفكار	REPLACE_OH
و طريقة	وطريقة	MERGE
بنائها	بنائها	UC
بطريقه	بطريقة	REPLACE_OT
فردية	فريدة	REPLACE_OC
و مثالية	ومثالية	MERGE
فهذا	فهذا	UC
يستغرق	يستغرق	UC
الكثير	الكثير	UC
من	من	UC
الوقت	الوقت	UC
و الجهد	والجهد	MERGE
فأنا	فأنا	UC
فخورة	فخورة	UC
جدا	جدا	UC
بكوني	بكوني	UC
اماراتية	إماراتية	REPLACE_OH

التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لها	له	REPLACE_XG
سلبيات	سلبيات	UC
و ايجابيات	وإيجابيات	REPLACE_O
لاكن	لكن	REPLACE_OD
قد	قد	UC
تؤثر	يؤثر	REPLACE_MI
بطريقه	بطريقة	REPLACE_OT
سلبيه	سلبية	REPLACE_OT
اكثر	أكثر	REPLACE_OH
على	على	UC
الفرد	الفرد	UC
الكثير	الكثير	UC
من	من	UC
الناس	الناس	UC
يستخدمون	يستخدمون	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
بطريقه	بطريقة	REPLACE_OT
خاطئه	خاطئة	REPLACE_OT
يقتبس	يقتبس	UC
الفرد	الفرد	UC
الكثير	الكثير	UC
من	من	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
و	ويتأثر	REPLACE_SW
يتآثروقد	وقد	REPLACE_SW
يؤثر	يؤثر	UC
عليه	عليه	UC
بطريقه	بطريقة	REPLACE_OT
خاطئه	خاطئة	REPLACE_OT
كما	كما	UC
ذكرنا	ذكرنا	UC

لوسائل	لوسائل	UC
التواصل	التواصل	UC
الأجتماعي	الاجتماعي	REPLACE_OH
تأثير	تأثير	UC
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
منها	منها	UC
تأثير	تأثير	UC
إيجابي	إيجابي	UC
و منها	ومنها	MERGE
سلبي	سلبي	UC
تأثير	تأثير	UC
التواصل	التواصل	UC
الإجتماعي	الاجتماعي	REPLACE_OH
السلبي	السلبي	UC
على	على	UC
الفرد	الفرد	UC
هو	هو	UC
ان	أن	REPLACE_OH
الفرد	الفرد	UC
يستخدمه	يستخدمه	UC
بطريقة	بطريقة	UC
غير	غير	UC
لائقة	لائقة	UC
بسبب	تسبب	REPLACE_OR
له	له	UC
المشاكل	المشاكل	UC
و الأمراض	والأمراض	MERGE
و نقصد	ونقصد	MERGE
بالامراض	بالأمراض	REPLACE_OH
هو		DELETE_XM
ان	أن	REPLACE_OH
الفرد	الفرد	UC
اصبح	أصبح	REPLACE_OH
لا	لا	UC
يريد	يريد	UC
التحرك	التحرك	UC
او	أو	REPLACE_OH
الخروج	الخروج	UC
خارج	خارج	UC
المنزل	المنزل	UC
او	أو	REPLACE_OH
ممارسه	ممارسة	REPLACE_OT
الرياضة	الرياضة	UC
اصبح	أصبح	REPLACE_OH
فقط	فقط	UC
يريد	يريد	UC
الاكل	الأكل	REPLACE_OH
و استخدام	واستخدام	MERGE
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
اما	أما	REPLACE_OH
بالنسبة	بالنسبة	UC
للجانب	للجانب	UC
الاجابي	الإيجابي	REPLACE_OM+REPLACE_OR
هو	هو	UC
ان	أن	REPLACE_OH
الفرد	الفرد	UC
يستطيع	يستطيع	UC
ان	أن	REPLACE_OH
يستخدم	يستخدم	UC
هذه	هذه	UC
الوسائل	الوسائل	UC
للدراسة	للدراسة	UC
او	أو	REPLACE_OH
التواصل	التواصل	UC
مع	مع	UC
احد	أحد	REPLACE_OH
المدرسين	المدرسين	UC
للاستفسار	للاستفسار	UC
عن	عن	UC
سؤال	سؤال	UC
او	أو	REPLACE_OH
التواصل	التواصل	UC
مع	مع	UC
شخص	شخص	UC
عزيز	عزيز	UC
مقرب	مقرب	UC
او	أو	REPLACE_OH
بعيد	بعيد	UC
عنه	عنه	UC
كما	كما	UC
انها	أنها	REPLACE_OH
من	من	UC
الممكن	الممكن	UC
ان	أن	REPLACE_OH
تقرب	تقرب	UC
علاقة	علاقة	UC
الافراد	الأفراد	REPLACE_OH
ببعضهم	ببعضهم	UC
اما	أما	REPLACE_OH
بالنسبة	بالنسبة	UC
لتأثيرها	لتأثيرها	UC
على	على	UC
المجتمع	المجتمع	UC
و هي	فهي	REPLACE_S
تنمي	تنمي	UC
المجتمع	المجتمع	UC
و ترقيه	وترقيه	MERGE

وسائل	وسائل	UC
التواصل	التواصل	UC
الإجتماعي	الاجتماعي	REPLACE_OH
بات	بات	UC
يستخدمه	يستخدمها	REPLACE_XG
الصغير	الصغير	UC
والكبير	والكبير	UC
هو	هي	REPLACE_OR
عالم	عالم	UC
آخر	آخر	UC
يلجأ	يلجأ	UC
اليه	إليه	REPLACE_OH
الفرد	الفرد	UC
ليقضي	ليقضي	UC
فيه	فيه	UC
بعض	بعض	UC
الوقت	الوقت	UC
لكنه	لكنها	REPLACE_XG
سلاح	سلاح	UC
ذو	ذو	UC
حدين	حدين	UC
قد	قد	UC
يفيد	يفيد	UC
من	من	UC
يحسن	يحسن	UC
استخدامه	استخدامه	UC
في	في	UC
التواصل	التواصل	UC
مع	مع	UC
الأصدقاء	الأصدقاء	UC
والتطلع	والتطلع	UC
إلى	إلى	UC
آخر	آخر	UC
الأخبار	الأخبار	UC
وقد	وقد	UC
يستخدمه	يستخدمه	UC
البعض	البعض	UC
للتجارة	للتجارة	UC
وربح	وربح	UC
الأموال	الأموال	UC
ولكن	ولكن	UC
هناك	هناك	UC
سلبيات	سلبيات	UC
كثيرة	كثيرة	UC
لمن	لمن	UC
يسيء	يسيء	UC
إستخدامه	استخدامه	REPLACE_OH
ويؤدي	ويؤدي	UC
إلى	إلى	UC
ضياعه	ضياعه	UC
على	على	UC
سبيل	سبيل	UC
المثال	المثال	UC
إدمان	إدمان	UC
هذه	هذه	UC
المواقع	المواقع	UC
تؤدي	يؤدي	REPLACE_MI
إلى	إلى	UC
كوارث	كوارث	UC
على	على	UC
الفرد	الفرد	UC
ذاته	ذاته	UC
والمجنمع	والمجتمع	REPLACE_OR
أيضا	أيضا	UC
مثل	مثل	UC
مشاكل	مشاكل	UC
الطلاق	الطلاق	UC
والتشتت	والتشتت	UC
الأسري	الأسري	UC
وأيضا	وأيضا	UC
ضياع	ضياع	UC
الأبناء	الأبناء	UC
لعدم	لعدم	UC
راقبة	رقابة	REPLACE_OC
الوالدين	الوالدين	UC
وضياع	وضياع	UC
الأسرة	الأسرة	UC
من	من	UC
ضياع	ضياع	UC
المجتمع	المجتمع	UC
لأن	لأن	UC
الأسره	الأسرة	REPLACE_OT
السليمة	السليمة	UC
هي	هي	UC
ألأساس	الأساس	REPLACE_OH
لبناء	لبناء	UC
مجتمع	مجتمع	UC
سليم	سليم	UC

تعتمد	تعتمد	UC
الكثير	الكثير	UC
من	من	UC
المؤسسات	المؤسسات	UC
و الدوائر	والدوائر	MERGE
الحكوميه	الحكومية	REPLACE_OT
في	في	UC
دولة	دولة	UC
الامارات	الإمارات	REPLACE_OH
على	على	UC
نشر	نشر	UC
آخر	آخر	UC
أخبارها	أخبارها	UC
و عن	وعن	MERGE
احتياجاتها	احتياجاتها	UC
لموضفين	لموظفين	REPLACE_OR
عبر	عبر	UC
برامج	برامج	UC
التواصل	التواصل	UC
الالكتروني	الإلكتروني	REPLACE_OH
المنوعه	المنوعة	REPLACE_OT
ف يجبر	فيجبر	MERGE
افراد	أفراد	REPLACE_OH
المجتمع	المجتمع	UC
على	على	UC
وجودهم	وجودهم	UC
في	في	UC
ساحة	ساحة	UC
برامج	برامج	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
ليطلعو	ليطلعوا	REPLACE_OW
على	على	UC
آخر	آخر	UC
الاخبار	الأخبار	REPLACE_OH
و المستجدات	والمستجدات	MERGE
التي	التي	UC
تمر	تمر	UC
بها	بها	UC
دولتهم	دولتهم	UC
تأثر	تؤثر	REPLACE_OR
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
على	على	UC
الافراد	الأفراد	REPLACE_OH
و المجتمع	والمجتمع	MERGE
بطرق	بطرق	UC
إيجابيه	إيجابية	REPLACE_OT
وسلبيه	وسلبية	REPLACE_OT
في	في	UC
آن	آن	UC
واحد	واحد	UC
من	من	UC
ايجابيات	إيجابيات	REPLACE_OH
وسائل	وسائل	UC
التواصل	التواصل	UC
لاجتماعيه	الاجتماعي	REPLACE_OH+REPLACE_OM
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
انها	أنها	REPLACE_OH
تبقيهم	تبقيهم	UC
على	على	UC
استطلاع	استطلاع	UC
دائم	دائم	UC
بآخر	بآخر	UC
الاخبار	الأخبار	REPLACE_OH
و المستجدات	والمستجدات	MERGE
و ايضا	وأيضا	REPLACE_O
تبقي	تبقي	UC
المجتمعات	المجتمعات	UC
في	في	UC
تواصل	تواصل	UC
دائم	دائم	UC
و مناقشه	ومناقشة	REPLACE_O
بعض	بعض	UC
القضايا	القضايا	UC
التي	التي	UC
يمر	يمر	UC
فيها	بها	REPLACE_MI+REPLACE_OR
مجتمعنا	مجتمعنا	UC
و عرض	وعرض	MERGE
الاسباب	الأسباب	REPLACE_OH
و التوصل	والتوصل	MERGE
الى	إلى	REPLACE_OH
حلول	حلول	UC
لهذه	لهذه	UC
المشاكل	المشاكل	UC
وتأثر	وتؤثر	REPLACE_OR
ايضا	أيضا	REPLACE_OH
هذه	هذه	UC
الوسائل	الوسائل	UC
بطرق	بطرق	UC
سلبيه	سلبية	REPLACE_OT
على	على	UC
مجتمعنا	مجتمعنا	UC
من	من	UC
نواحي	نواح	REPLACE_XC+REPLACE_XN
عده	عدة	REPLACE_OT
اولا	أولا	REPLACE_OH
يبقى	يبقى	UC
الفرد	الفرد	UC
منشغلا	منشغلا	UC
مع	مع	UC
نفسه	نفسه	UC
بجهازه	بجهازه	UC
او	أو	REPLACE_OH
حاسوبه	حاسوبه	UC
الخاص	الخاص	UC
بعيدا	بعيدا	UC
عن	عن	UC
اهله	أهله	REPLACE_OH
و اصحابه	وأصحابه	UNK
يشتكي	يشتكي	UC
