SOURCE	TARGET
.	.	UC
.	.	UC
.	.	UC
يسامحكم	يسامحكم	UC
من	من	UC
في	في	UC
السماء	السماء	UC
.	.	UC

ما	ما	UC
يتميز	يتميز	UC
به	به	UC
العصر	العصر	UC
الحديث	الحديث	UC
هو	هو	UC
التقدم	التقدم	UC
من	في	REPLACE_SW
التكنلوجيا	التكنولوجيا	REPLACE_OH+REPLACE_OM
	,	INSERT_PM
و صفات	وصفات	MERGE
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
متعددة	متعددة	UC
في	في	UC
أنواع	أنواع	UC
و أشكال	وأشكال	MERGE
عبر		DELETE_XM
التكنلوجيا	التكنولوجيا	REPLACE_OH+REPLACE_OM
هو متطور	المتطورة	UNK
أكثر	أكثر	UC
.	.	UC
يوجد	توجد	REPLACE_MI
أضرار	أضرار	UC
كبيرة	كبيرة	UC
في	في	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
و هما	وهي	REPLACE_S
الانشغال	الانشغال	UC
عن	عن	UC
أداء	أداء	UC
بعض	بعض	UC
الواجبات	الواجبات	UC
سواء	سواء	UC
الأسرية	الأسرية	UC
أم	أو	REPLACE_OR
في	في	UC
جوانب	جوانب	UC
أداء	أداء	UC
العمل	العمل	UC
الوظيفهي	الوظيفي	REPLACE_OD
المختلفة	المختلفة	UC
.	.	UC
و يوجد	ويوجد	MERGE
ضرر	ضرر	UC
كبير	كبير	UC
مثل	مثل	UC
	أنه	INSERT_XM
مدخل	مدخل	UC
لنشر	لنشر	UC
ثقافة	ثقافة	UC
الانحلال	الانحلال	UC
الخلقي	الخلقي	UC
و الفساد	والفساد	MERGE
المجتمع	المجتمعي	REPLACE_OM
و عدم	وعدم	MERGE
الثقة	الثقة	UC
و هو	وهو	MERGE
عبارة	عبارة	UC
عن	عن	UC
مجتمع	مجتمع	UC
مفتوح	مفتوح	UC
أمام	أمام	UC
كل	كل	UC
المجتمع	المجتمعات	REPLACE_XG+REPLACE_XN
	,	INSERT_PM
و يكون	وتكون	REPLACE_M
أحيانا	أحيانا	UC
فيها	فيه	REPLACE_XG
فرصة	فرصة	UC
قوية	قوية	UC
لنشر	لنشر	UC
الإشاعات	الإشاعات	UC
و ترويجها	وترويجها	MERGE
	.	INSERT_PM
و في	وفي	MERGE
مختلف	مختلف	UC
جوانب	جوانب	UC
الحياة	الحياة	UC
.		DELETE_PM
و ليس	وليس	MERGE
فقط	فقط	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
يوجد	توجد	REPLACE_MI
في	فيه	REPLACE_MI
أضرار	أضرار	UC
و		DELETE_XM
بينما	بل	REPLACE_SW
يوجد	توجد	REPLACE_MI
في	فيه	REPLACE_MI
فوائد	فوائد	UC
كثيرة	كثيرة	UC
و منهما	ومنها	UNK
تبادل	تبادل	UC
الخبرات	الخبرات	UC
الحياتية	الحياتية	UC
في	في	UC
مجلات	مجالات	REPLACE_OH+REPLACE_OM
الحياة	الحياة	UC
التعدده	المتعددة	REPLACE_OM+REPLACE_OT
معلومات	والمعلومات	REPLACE_XF
هامة	الهامة	REPLACE_XF
من	من	UC
مصادرها	مصادرها	UC
التي	التي	UC
توفرها	توفرها	UC
من	من	UC
خلال	خلال	UC
تسجيلات	تسجيلات	UC
الأعجاب	الإعجاب	REPLACE_OH
و التابعة	والتابعة	MERGE
لبعضها	لبعضها	UC
	,	INSERT_PM
و تفسح	وتفسح	MERGE
المجال	المجال	UC
أمام	أمام	UC
الأبداع	الإبداع	REPLACE_OH
في	في	UC
رسم	رسم	UC
اجتهادات	اجتهادات	UC
فكرية	فكرية	UC
و ثقافيع	وثقافية	REPLACE_O
و سياسية	وسياسية	MERGE
معينة	معينة	UC
.	.	UC
و أن	وإن	REPLACE_O
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
هي	هي	UC
منجزات	منجزات	UC
حضارية	حضارية	UC
عظيمة	عظيمة	UC
	,	INSERT_PM
و لإنسان	والإنسان	UNK
وحدة	وحده	REPLACE_OT
الذي	الذي	UC
يمللك	يملك	REPLACE_XC
طريقة	طريقة	UC
الاستفادة	الاستفادة	UC
منها	منها	UC
.	.	UC

وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
.		DELETE_PM
شهد	شهد	UC
العالم	العالم	UC
في	في	UC
القرن	القرن	UC
السابق	السابق	UC
تطورات	تطورات	UC
عدة	عدة	UC
و منها	ومنها	MERGE
بدأت	بدأت	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
في	في	UC
قرننا	قرننا	UC
هذا	هذا	UC
في	في	UC
الانتشار	الانتشار	UC
	.	INSERT_PM
و بدأت	وبدأت	MERGE
تزيد	تزيد	UC
أهميتها	أهميتها	UC
بيوم	يوما	REPLACE_XC+REPLACE_XT
بعد	بعد	UC
يوم	يوم	UC
و بدا	وبدا	MERGE
تأثيرها	تأثيرها	UC
واضح	واضحا	REPLACE_XC
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
كثيرا	كثيرا	UC
	,	INSERT_PM
كما	كما	UC
أنه	أنه	UC
بدا	بدا	UC
بكونه	بكونه	UC
شيء	شيئا	REPLACE_XC
بفائق	فائق	REPLACE_XT
الأهمية	الأهمية	UC
في	في	UC
بيومنا	بيوتنا	REPLACE_OR
و عصره	وعصرنا	REPLACE_M
هذا	هذا	UC
	.	INSERT_PM
لكن	لكن	UC
هناك	هناك	UC
تأثيرات	تأثيرات	UC
سلبية	سلبية	UC
و اجابيه	وإيجابية	UNK
للمجتمع	للمجتمع	UC
و الفرد	والفرد	MERGE
.	.	UC
كما	كما	UC
ذكرت	ذكرت	UC
سابقا	سابقا	UC
بأن	أن	REPLACE_XT
وسائل	لوسائل	REPLACE_MI
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
اجابي هو	إيجابيات	UNK
منها	منها	UC
	:	INSERT_PM
سهولة	سهولة	UC
التواصل	التواصل	UC
بين	بين	UC
المجتمع	المجتمع	UC
و الفرد	والفرد	MERGE
	.	INSERT_PM
مثلا	مثلا	UC
تواصل	تواصل	UC
الفرد	الفرد	UC
من	من	UC
مكان	مكان	UC
بعيد	بعيد	UC
لشخص	بشخص	REPLACE_MI
أو	أو	UC
مجموعة	مجموعة	UC
ناس	أناس	REPLACE_OM
يعيشون	يعيشون	UC
في	في	UC
بلده	بلدة	REPLACE_OT
أو	أو	UC
مكان	مكان	UC
آخر	آخر	UC
,	.	REPLACE_PC
و للفرد	والفرد	REPLACE_X
يمكنه	يمكنه	UC
من		DELETE_XM
تزويد	تزويد	UC
نفسه	نفسه	UC
بالمعلومات	بالمعلومات	UC
المهمة	المهمة	UC
و أجراء	وإجراء	REPLACE_O
بحوث	بحوث	UC
عن	عن	UC
طريق	طريق	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
.	.	UC
أما	أما	UC
الجانب	الجانب	UC
السلبي	السلبي	UC
للمجتمع	للمجتمع	UC
قد	قد	UC
تبدأ	تبدأ	UC
خلافات	خلافات	UC
بينهم	بينهم	UC
بسبب	بسبب	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
و كلام	وكلام	MERGE
غير	غير	UC
صحيح	صحيح	UC
أو	أو	UC
	أن	INSERT_XM
تكون	تكون	UC
إشاعة	إشاعة	UC
	.	INSERT_PM
و تنتشر	وتنتشر	MERGE
هذه	هذه	UC
الشاعه	الإشاعة	REPLACE_OM+REPLACE_OT
في	في	UC
المجتمع	المجتمع	UC
أسرع	أسرع	UC
بسبب	بسبب	UC
سهولة	سهولة	UC
التواصل	التواصل	UC
و تداول	وتداول	MERGE
المعلومات	المعلومات	UC
في	في	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
,	.	REPLACE_PC
و أيضا	وأيضا	MERGE
قد	قد	UC
تكون	تكون	UC
هناك	هناك	UC
عمليات	عمليات	UC
نصب	نصب	UC
أكثر	أكثر	UC
في	في	UC
هذه	هذه	UC
الوسائل	الوسائل	UC
بسبب	بسبب	UC
سهولة	سهولة	UC
البقاء	البقاء	UC
مجهولا	مجهولا	UC
وراء	وراء	UC
الشاشة	الشاشة	UC
	.	INSERT_PM

لقد	لقد	UC
وقعت	وقعت	UC
الكثير	الكثير	UC
من	من	UC
التطورات	التطورات	UC
الحضارية	الحضارية	UC
من	من	UC
قبل	قبل	UC
هؤلاء	هؤلاء	UC
الناس	الناس	UC
العبارقة	العباقرة	REPLACE_OC
الذين	الذين	UC
آتو	أتوا	REPLACE_SW
إلينا	إلينا	UC
من	من	UC
جميع	جميع	UC
نواحي	نواحي	UC
الدول	الدول	UC
و عززوا	وعززوا	MERGE
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
.	.	UC
فقد	فقد	UC
قدموا	قدموا	UC
إلينا	إلينا	UC
جميع	جميع	UC
احتياجاتنا	احتياجاتنا	UC
	,	INSERT_PM
و كل	وكل	MERGE
ما	ما	UC
.		DELETE_PM
أردنا إليه	أردناه	REPLACE_S
هو	هو	UC
مجتمع	مجتمعا	REPLACE_XC
آمن	آمنا	REPLACE_XC
و خال	وخال	MERGE
من	من	UC
المشاكل	المشاكل	UC
و المتاعب	والمتاعب	MERGE
	.	INSERT_PM
قدمت	قدمت	UC
لنا	لنا	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
أولا	أولا	UC
مكان	مكانا	REPLACE_XC
آمن	آمنا	REPLACE_XC
	,	INSERT_PM
و هو	وهو	MERGE
سبب	سبب	UC
من	من	UC
الأسباب	الأسباب	UC
لماذا	لماذا	UC
الناس	الناس	UC
يأتون	يأتون	UC
من	من	UC
دول	دول	UC
أخرى	أخرى	UC
بعيدة	بعيدة	UC
إلى	إلى	UC
هنا	هنا	UC
,	,	UC
فقد	فقد	UC
بنوا	بنوا	UC
لنا	لنا	UC
أفخر	أفخر	UC
لبمطاعم	المطاعم	REPLACE_OR+REPLACE_XT
و أعلى	وأعلى	MERGE
المدارس	المدارس	UC
و الجامعات	والجامعات	MERGE
,	,	UC
أيضا	أيضا	UC
فروا	وفروا	REPLACE_MI
لنا	لنا	UC
شوارع	شوارع	UC
و طرق	وطرقا	UNK
منظمة	منظمة	UC
و قوانين	وقوانين	MERGE
تطبق	تطبق	UC
لكل	لكل	UC
شخص	شخص	UC
متاح	متاح	UC
في	في	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
.	.	UC
آتت	أتت	REPLACE_OH
هذه	هذه	UC
الأفكار	الأفكار	UC
الخلابة	الخلابة	UC
و المذهلة	والمذهلة	MERGE
من	من	UC
كل	كل	UC
دولة	دولة	UC
ممكن	ممكنة	REPLACE_XG
	.	INSERT_PM
و من	ومن	MERGE
الأكيد	الأكيد	UC
دولتنا	دولتنا	UC
فعلت	فعلت	UC
الكثير	الكثير	UC
من	من	UC
البحوثات	البحوثات	UC
و الذهاب	وذهبت	REPLACE_S
إلى	إلى	UC
أماكن	أماكن	UC
أخرى	أخرى	UC
لاستكشاف	لاستكشاف	UC
العالم	العالم	UC
بأكلمة	بأكمله	REPLACE_OR+REPLACE_OT
والتمكن	والتمكن	UC
من	من	UC
الاستطلاع	الاستطلاع	UC
لأفكار	لأفكار	UC
و طريقة	وطريقة	MERGE
بنائها	بنائها	UC
بطريقة	بطريقة	UC
فردية	فريدة	REPLACE_OC
و مثالية	ومثالية	MERGE
,	,	UC
فهذا	فهذا	UC
يستغرق	يستغرق	UC
الكثير	الكثير	UC
من	من	UC
الوقت	الوقت	UC
و الجهد	والجهد	MERGE
,	.	REPLACE_PC
فأنا	فأنا	UC
فخورة	فخورة	UC
جدا	جدا	UC
بكوني	بكوني	UC
إماراتية	إماراتية	UC
.	.	UC

التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
لها	له	REPLACE_XG
سلبيات	سلبيات	UC
و إيجابيات	وإيجابيات	MERGE
لأكن	لكن	REPLACE_OD
قد	قد	UC
تؤثر	يؤثر	REPLACE_MI
بطريقة	بطريقة	UC
سلبية	سلبية	UC
أكثر	أكثر	UC
على	على	UC
الفرد	الفرد	UC
.	.	UC
الكثير	الكثير	UC
من	من	UC
الناس	الناس	UC
يستخدمون	يستخدمون	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
بطريقة	بطريقة	UC
خاطئة	خاطئة	UC
.	.	UC
يقتبس	يقتبس	UC
الفرد	الفرد	UC
الكثير	الكثير	UC
من	من	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
و	ويتأثر	REPLACE_SW
يتآثروقد	وقد	REPLACE_SW
يؤثر	يؤثر	UC
عليه	عليه	UC
بطريقة	بطريقة	UC
خاطئة	خاطئة	UC
كما	كما	UC
ذكرنا	ذكرنا	UC
.	.	UC

لوسائل	لوسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
تأثير	تأثير	UC
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
,	,	UC
منها	منها	UC
تأثير	تأثير	UC
إيجابي	إيجابي	UC
و منها	ومنها	MERGE
سلبي	سلبي	UC
.	.	UC
تأثير	تأثير	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
السلبي	السلبي	UC
على	على	UC
الفرد	الفرد	UC
:	:	UC
هو	هو	UC
أن	أن	UC
الفرد	الفرد	UC
يستخدمه	يستخدمه	UC
بطريقة	بطريقة	UC
غير	غير	UC
لائقة	لائقة	UC
بسبب	تسبب	REPLACE_OR
له	له	UC
المشاكل	المشاكل	UC
و الأمراض	والأمراض	MERGE
,	,	UC
و نقصد	ونقصد	MERGE
بالأمراض	بالأمراض	UC
هو		DELETE_XM
أن	أن	UC
الفرد	الفرد	UC
أصبح	أصبح	UC
لا	لا	UC
يريد	يريد	UC
التحرك	التحرك	UC
أو	أو	UC
الخروج	الخروج	UC
خارج	خارج	UC
المنزل	المنزل	UC
أو	أو	UC
ممارسة	ممارسة	UC
الرياضة	الرياضة	UC
	,	INSERT_PM
أصبح	أصبح	UC
فقط	فقط	UC
يريد	يريد	UC
الآكل	الأكل	REPLACE_OH
و استخدام	واستخدام	MERGE
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
.	.	UC
أما	أما	UC
بالنسبة	بالنسبة	UC
للجانب	للجانب	UC
الاجابي	الإيجابي	REPLACE_OM+REPLACE_OR
هو	هو	UC
أن	أن	UC
الفرد	الفرد	UC
يستطيع	يستطيع	UC
أن	أن	UC
يستخدم	يستخدم	UC
هذه	هذه	UC
الوسائل	الوسائل	UC
للدراسة	للدراسة	UC
أو	أو	UC
التواصل	التواصل	UC
مع	مع	UC
أحد	أحد	UC
المدرسين	المدرسين	UC
للاستفسار	للاستفسار	UC
عن	عن	UC
سؤال	سؤال	UC
أو	أو	UC
التواصل	التواصل	UC
مع	مع	UC
شخص	شخص	UC
عزيز	عزيز	UC
مقرب	مقرب	UC
أو	أو	UC
بعيد	بعيد	UC
عنه	عنه	UC
.	.	UC
كما	كما	UC
أنها	أنها	UC
من	من	UC
الممكن	الممكن	UC
أن	أن	UC
تقرب	تقرب	UC
علاقة	علاقة	UC
الأفراد	الأفراد	UC
ببعضهم	ببعضهم	UC
.	.	UC
أما	أما	UC
بالنسبة	بالنسبة	UC
لتأثيرها	لتأثيرها	UC
على	على	UC
المجتمع	المجتمع	UC
و هي	فهي	REPLACE_S
تنمي	تنمي	UC
المجتمع	المجتمع	UC
و ترقية	وترقيه	UNK
.	.	UC

وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
,		DELETE_PM
بات	بات	UC
يستخدمه	يستخدمها	REPLACE_XG
الصغير	الصغير	UC
والكبير	والكبير	UC
.	.	UC
هو	هي	REPLACE_OR
عالم	عالم	UC
آخر	آخر	UC
يلجأ	يلجأ	UC
إليه	إليه	UC
الفرد	الفرد	UC
ليقضي	ليقضي	UC
فيه	فيه	UC
بعض	بعض	UC
الوقت	الوقت	UC
.	.	UC
لكنه	لكنها	REPLACE_XG
سلاح	سلاح	UC
ذو	ذو	UC
حدين	حدين	UC
قد	قد	UC
يفيد	يفيد	UC
من	من	UC
يحسن	يحسن	UC
استخدامه	استخدامه	UC
في	في	UC
التواصل	التواصل	UC
مع	مع	UC
الأصدقاء	الأصدقاء	UC
والتطلع	والتطلع	UC
إلى	إلى	UC
آخر	آخر	UC
الأخبار	الأخبار	UC
وقد	وقد	UC
يستخدمه	يستخدمه	UC
البعض	البعض	UC
للتجارة	للتجارة	UC
وربح	وربح	UC
الأموال	الأموال	UC
.	.	UC
ولكن	ولكن	UC
هناك	هناك	UC
سلبيات	سلبيات	UC
كثيرة	كثيرة	UC
لمن	لمن	UC
يسيء	يسيء	UC
استخدامه	استخدامه	UC
ويؤدي	ويؤدي	UC
إلى	إلى	UC
ضياعه	ضياعه	UC
.	.	UC
على	على	UC
سبيل	سبيل	UC
المثال	المثال	UC
إدمان	إدمان	UC
هذه	هذه	UC
المواقع	المواقع	UC
تؤدي	يؤدي	REPLACE_MI
إلى	إلى	UC
كوارث	كوارث	UC
على	على	UC
الفرد	الفرد	UC
ذاته	ذاته	UC
والمجنمع	والمجتمع	REPLACE_OR
أيضا	أيضا	UC
.	,	REPLACE_PC
مثل	مثل	UC
مشاكل	مشاكل	UC
الطلاق	الطلاق	UC
والتشتت	والتشتت	UC
الأسري	الأسري	UC
وأيضا	وأيضا	UC
ضياع	ضياع	UC
الأبناء	الأبناء	UC
لعدم	لعدم	UC
راقبه	رقابة	REPLACE_SW
الوالدين	الوالدين	UC
.	.	UC
وضياع	وضياع	UC
الأسرة	الأسرة	UC
من	من	UC
ضياع	ضياع	UC
المجتمع	المجتمع	UC
لأن	لأن	UC
الأسرة	الأسرة	UC
السليمة	السليمة	UC
هي	هي	UC
الأساس	الأساس	UC
لبناء	لبناء	UC
مجتمع	مجتمع	UC
سليم	سليم	UC
.	.	UC

تعتمد	تعتمد	UC
الكثير	الكثير	UC
من	من	UC
المؤسسات	المؤسسات	UC
و الدوائر	والدوائر	MERGE
الحكومية	الحكومية	UC
في	في	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
على	على	UC
نشر	نشر	UC
آخر	آخر	UC
أخبارها	أخبارها	UC
و عن	وعن	MERGE
احتياجاتها	احتياجاتها	UC
لموضفين	لموظفين	REPLACE_OR
عبر	عبر	UC
برامج	برامج	UC
التواصل	التواصل	UC
الإلكتروني	الإلكتروني	UC
المنوعة	المنوعة	UC
,	,	UC
ف يجبر	فيجبر	MERGE
أفراد	أفراد	UC
المجتمع	المجتمع	UC
على	على	UC
وجودهم	وجودهم	UC
في	في	UC
ساحة	ساحة	UC
برامج	برامج	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
ليطلعو	ليطلعوا	REPLACE_OW
على	على	UC
آخر	آخر	UC
الأخبار	الأخبار	UC
و المستجدات	والمستجدات	MERGE
التي	التي	UC
تمر	تمر	UC
بها	بها	UC
دولتهم	دولتهم	UC
.	.	UC
تأثر	تؤثر	REPLACE_OR
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
على	على	UC
الأفراد	الأفراد	UC
و المجتمع	والمجتمع	MERGE
بطرق	بطرق	UC
إيجابية	إيجابية	UC
وسلبية	وسلبية	UC
في	في	UC
آن	آن	UC
واحد	واحد	UC
.	.	UC
من	من	UC
إيجابيات	إيجابيات	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
لاجتماعية	الاجتماعي	REPLACE_OH+REPLACE_OM+REPLACE_XG
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
أنها	أنها	UC
تبقيهم	تبقيهم	UC
على	على	UC
استطلاع	استطلاع	UC
دائم	دائم	UC
بآخر	بآخر	UC
الأخبار	الأخبار	UC
و المستجدات	والمستجدات	MERGE
	.	INSERT_PM
و أيضا	وأيضا	MERGE
تبقى	تبقي	REPLACE_OA
المجتمعات	المجتمعات	UC
في	في	UC
تواصل	تواصل	UC
دائم	دائم	UC
و مناقشة	ومناقشة	MERGE
بعض	بعض	UC
القضايا	القضايا	UC
التي	التي	UC
يمر	يمر	UC
فيها	بها	REPLACE_MI+REPLACE_OR
مجتمعنا	مجتمعنا	UC
و عرض	وعرض	MERGE
الأسباب	الأسباب	UC
و التوصل	والتوصل	MERGE
إلى	إلى	UC
حلول	حلول	UC
لهذه	لهذه	UC
المشاكل	المشاكل	UC
.	.	UC
وتأثر	وتؤثر	REPLACE_OR
أيضا	أيضا	UC
هذه	هذه	UC
الوسائل	الوسائل	UC
بطرق	بطرق	UC
سلبية	سلبية	UC
على	على	UC
مجتمعنا	مجتمعنا	UC
من	من	UC
نواحي	نواح	REPLACE_XC+REPLACE_XN
عده	عدة	REPLACE_OT
.	.	UC
أولا	أولا	UC
,		DELETE_PM
يبقى	يبقى	UC
الفرد	الفرد	UC
منشغلا	منشغلا	UC
