SOURCE	TARGET
كما	كما
انها	أنها
من	من
الممكن	الممكن
ان	أن
تقرب	تقرب
علاقة	علاقة
الافراد	الأفراد
ببعضهم	ببعضهم
اما	أما
بالنسبة	بالنسبة
لتأثيرها	لتأثيرها
على	على
المجتمع	المجتمع
و هي	فهي
تنمي	تنمي
المجتمع	المجتمع
و ترقيه	وترقيه

وسائل	وسائل
التواصل	التواصل
الإجتماعي	الاجتماعي
بات	بات
يستخدمه	يستخدمها
الصغير	الصغير
والكبير	والكبير
هو	هي
عالم	عالم
آخر	آخر
يلجأ	يلجأ
اليه	إليه
الفرد	الفرد
ليقضي	ليقضي
فيه	فيه
بعض	بعض
الوقت	الوقت
لكنه	لكنها
سلاح	سلاح
ذو	ذو
حدين	حدين
قد	قد
يفيد	يفيد
من	من
يحسن	يحسن
استخدامه	استخدامه
في	في
التواصل	التواصل
مع	مع
الأصدقاء	الأصدقاء
والتطلع	والتطلع
إلى	إلى
آخر	آخر
الأخبار	الأخبار
وقد	وقد
يستخدمه	يستخدمه
البعض	البعض
للتجارة	للتجارة
وربح	وربح
الأموال	الأموال
ولكن	ولكن
هناك	هناك
سلبيات	سلبيات
كثيرة	كثيرة
لمن	لمن
يسيء	يسيء
إستخدامه	استخدامه
ويؤدي	ويؤدي
إلى	إلى
ضياعه	ضياعه
على	على
سبيل	سبيل
المثال	المثال
إدمان	إدمان
هذه	هذه
المواقع	المواقع
تؤدي	يؤدي
إلى	إلى
كوارث	كوارث
على	على
الفرد	الفرد
ذاته	ذاته
والمجنمع	والمجتمع
أيضا	أيضا
مثل	مثل
مشاكل	مشاكل
الطلاق	الطلاق
والتشتت	والتشتت
الأسري	الأسري
وأيضا	وأيضا
ضياع	ضياع
الأبناء	الأبناء
لعدم	لعدم
راقبة	رقابة
الوالدين	الوالدين
وضياع	وضياع
الأسرة	الأسرة
من	من
ضياع	ضياع
المجتمع	المجتمع
لأن	لأن
الأسره	الأسرة
السليمة	السليمة
هي	هي
ألأساس	الأساس
لبناء	لبناء
مجتمع	مجتمع
سليم	سليم

تعتمد	تعتمد
الكثير	الكثير
من	من
المؤسسات	المؤسسات
و الدوائر	والدوائر
الحكوميه	الحكومية
في	في
دولة	دولة
الامارات	الإمارات
على	على
نشر	نشر
آخر	آخر
أخبارها	أخبارها
و عن	وعن
احتياجاتها	احتياجاتها
لموضفين	لموظفين
عبر	عبر
برامج	برامج
التواصل	التواصل
الالكتروني	الإلكتروني
المنوعه	المنوعة
ف يجبر	فيجبر
افراد	أفراد
المجتمع	المجتمع
على	على
وجودهم	وجودهم
في	في
ساحة	ساحة
برامج	برامج
التواصل	التواصل
الاجتماعي	الاجتماعي
ليطلعو	ليطلعوا
على	على
آخر	آخر
الاخبار	الأخبار
و المستجدات	والمستجدات
التي	التي
تمر	تمر
بها	بها
دولتهم	دولتهم
تأثر	تؤثر
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
على	على
الافراد	الأفراد
و المجتمع	والمجتمع
بطرق	بطرق
إيجابيه	إيجابية
وسلبيه	وسلبية
في	في
آن	آن
واحد	واحد
من	من
ايجابيات	إيجابيات
وسائل	وسائل
التواصل	التواصل
لاجتماعيه	الاجتماعي
على	على
الفرد	الفرد
و المجتمع	والمجتمع
انها	أنها
تبقيهم	تبقيهم
على	على
استطلاع	استطلاع
دائم	دائم
بآخر	بآخر
الاخبار	الأخبار
و المستجدات	والمستجدات
و ايضا	وأيضا
تبقي	تبقي
المجتمعات	المجتمعات
في	في
تواصل	تواصل
دائم	دائم
و مناقشه	ومناقشة
بعض	بعض
القضايا	القضايا
التي	التي
يمر	يمر
فيها	بها
مجتمعنا	مجتمعنا
و عرض	وعرض
الاسباب	الأسباب
و التوصل	والتوصل
الى	إلى
حلول	حلول
لهذه	لهذه
المشاكل	المشاكل
وتأثر	وتؤثر
ايضا	أيضا
هذه	هذه
الوسائل	الوسائل
بطرق	بطرق
سلبيه	سلبية
على	على
مجتمعنا	مجتمعنا
من	من
نواحي	نواح
عده	عدة
اولا	أولا
يبقى	يبقى
الفرد	الفرد
منشغلا	منشغلا
مع	مع
نفسه	نفسه
بجهازه	بجهازه
او	أو
حاسوبه	حاسوبه
الخاص	الخاص
بعيدا	بعيدا
عن	عن
اهله	أهله
و اصحابه	وأصحابه
يشتكي	يشتكي
كثيرا	كثير
من	من
اولياء	أولياء
الامور	الأمور
و الآباء	والآباء
عن	من
انشغال	انشغال
ابنائهم	أبنائهم
بهذه	بهذه
البرامج	البرامج
سواء	سواء
انشغال	انشغال
في	في
شيئ	شيء
جيد	جيد
ام	أم
سئ	سيئ
تأثر	تؤثر
هذه	هذه
البرامج	البرامج
ايضا	أيضا
على	على
المجتمع	المجتمع
من	من
ناحية	ناحية
انهم	أنهم
يبقون	يبقون
على	على
تواصل	تواصل
داخل	داخل
برامج	برامج
التواصل	التواصل
فقط	فقط
ليس	ليس
خارجها	خارجها
ارى	أرى
ان	أن
وسئل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
جيده	جيدة
و مفيده	ومفيدة
اذى	إذا
استخدمها	استخدمها
الفرد	الفرد
و المجتمع	والمجتمع
بحدود	بحدود
ولا	ولا
ينسى	ينسى
ان	أن
لاهله	لأهله
ونفسه	ونفسه
ولنجتمعه	ولمجتمعه
حق	حقا
عليه	عليه
بعيدا	بعيدا
عن	عن
هذه	هذه
البرامج	البرامج

لقد	لقد
شكلت	شكلت
مواقع	مواقع
التواصل	التواصل
الاجتماعي	الاجتماعي
دورا	دورا
كبيرا	كبيرا
في	في
تطوير	تطوير
مجتمعنا	مجتمعنا
الحالي	الحالي
التي اثرت	وأثرت
على	على
الفرد	الفرد
بشكل	بشكل
ملحوظ	ملحوظ
من	من
خلال	خلال
التجارة	التجارة
و الدراسة	والدراسة
و الطب	والطب
واستفتحت	واستفتحت
العديد	العديد
من	من
المجالات	مجالات
التواصل	التواصل
عبر	عبر
الحاسوب	الحاسوب
و الشاشة	والشاشة
النقالة	النقالة
وجعل	وجعل
ذالك	ذلك
السهوله	سهولة
في	في
التواصل	التواصل
مع	مع
خارج	خارج
الدولة	الدولة
و داخلها	وداخلها
عن	عن
طريق	طريق
ارسال	إرسال
الرسائل	الرسائل
النصية	النصية
او	أو
تسجيل	تسجيل
الصوت	الصوت
او	أو
الصورة	الصورة
مواقع	مواقع
التواصل	التواصل
الاجتمعاي	الاجتماعي
لها	لها
العديد	العديد
من	من
السلبيات	السلبيات
مثل	مثل
انتهاك	انتهاك
خصوصية	خصوصية
الغير	الغير
وهو	وهو
التهديد	التهديد
في	في
المعلومات	معلومات
المستخدم	المستخدم
الشخصية	الشخصية
و فقدان	وفقدان
التعامل	التعامل
مع	مع
الناس	الناس
فقط	فقط
خلف	خلف
الشاشة	الشاشة
و كذالك	وكذلك
التشت	التشتت
الذهني	الذهني
قد	قد
يؤثر	يؤثر
على	على
الفرد	الفرد
في	في
قيادة	قيادة
السيارة	السيارة
وهذا	وهذا
الامر	الأمر
قدد	قد
يسبب	يسبب
الحوادث	الحوادث
و غيره	وغيرها
العديد	العديد
من	من
المشاكل	المشاكل
وكذالك	وكذلك
لها	لها
العديد	العديد
من	من
المميزات	المميزات
مثل	مثل
زيادة	زيادة
التعارف	التعارف
انشاء	إنشاء
حسابات	حسابات
لترويج	لترويج
المنتجات	المنتجات
و السلع	والسلع
التي	التي
يتم	يتم
تداولها	تداولها
بشكل	بشكل
من	من
المشاهير	مشاهير
التواصل	التواصل
الاجتماعي	الاجتماعي
عبر	عبر
السناب شات	السنابتشات
و الانستاجرام	والإنستجرام
و يمكنك	ويمكنك
انشاء	إنشاء
قناتك	قناتك
الخاصة	الخاصة
في	في
اليوتيب	اليوتيوب
لنشر	لنشر
الوعي	الوعي
و الثقافة	والثقافة
الفكرية	الفكرية
التي	التي
قد	قد
تساهم	تساهم
بدور	بدور
فعال	فعال
لتنمية	لتنمية
مجتمع	مجتمع
له	له
فكر	فكر
واسع	واسع
لخلق	لخلق
العديد	العديد
من	من
الانجازات	الإنجازات
المستحيلة	المستحيلة
ولتطوير	ولتطوير
الدول	الدول
بشكل	بشكل
مستمر	مستمر
و كل	وكل
هذا	هذا
بواسطة	بواسطة
مقطع	مقطع
فيديو	فيديو
يتداول	يتداول
عبر	عبر
المواقع	مواقع
التواصل	التواصل
الاجتماعي	الاجتماعي
من	
خلاله الاستفاده	للاستفادة
و نشر	والنشر
للغير	للغير

هناك	هناك
العديد	العديد
من	من
الايجابيات	الإيجابيات
والسلبيات	والسلبيات
التي	التي
تسببها	تسببها
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
كثير	كثير
من	من
الناس	الناس
يستفيدون	يستفيدون
من	من
التواصل	التواصل
الاجتماعي	الاجتماعي
بشكل	بشكل
كبير	كبير
بالبحث	بالبحث
و العلم	والعلم
و ايضا	وأيضا
التجارة	التجارة
وهناك	وهناك
اخرون	آخرون
يتحدثون	يتحدثون
عن	عن
السياسة	السياسة
و احاديث	وأحاديث
لا	لا
تخصهم	تخصهم
فقط	فقط
يبحثون	يبحثون
عن	عن
الجدال	الجدال
والشهرة	والشهرة
و هذا	وهذا
امر	أمر
محزن	محزن
في	في
زمننا	زمننا
هذا	هذا
ان	إن
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
سلاح	سلاح
ذو	ذو
حدين	حدين
اما	إما
ان	أن
تستفيد	تستفيد
منه	منه
و اما	وإما
ان	أن
تشوه	تشوه
سمعتك	سمعتك
و اخلاقك	وأخلاقك
بعض	بعض
من	من
الناس	الناس
يعتقد	يعتقد
بأن	بأن
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
فقط	فقط
لها	لها
سلبيات	سلبيات
بسبب	بسبب
اخلاق	أخلاق
بعض	بعض
من	من
الناس	الناس
او	أو
افعالهم	أفعالهم
المؤذية	المؤذية
ولكن	ولكن
التواصل	التواصل
مع	مع
الاخرين	الآخرين
امر	أمر
مهم	مهم
لتكوين	لتكوين
علاقات	علاقات
تدوم	تدوم

السلام	السلام
عليكم	عليكم
هناك	هناك
موضوع	موضوع
مهم	مهم
يدور	يدور
في	في
بالي	بالي
وحابه	وأحب
ان	أن
اطرحه	أطرحه
عليكم	عليكم
واناقشه	وأناقشه
وهو	وهو
عن	عن
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
وتأثيرها	وتأثيرها
على	على
الفرد	الفرد
يوجد	توجد
إجابيات	إيجابيات
و سلبيات	وسلبيات
للموضوع	للموضوع
فالكثير	فالكثير
في	في
وقتنا	وقتنا
الحالي	الحالي
يستخدم	يستخدم
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
بكثره	بكثرة
وهو	وهذا
بسبب	بسبب
مواكبة	مواكبة
العصر	العصر
وهي	وهي
وسيلة	وسيلة
يمكننا	تمكننا
	من
التواصل	التواصل
مع	مع
من	من
يعز	يعز
علينا	علينا
لنطمئن	لنطمئن
عليه	عليه
فمن	فمن
الاجابيات	الإيجابيات
الاخرى	الأخرى
هي	هي
وسيلة	وسيلة
لستخراج	لاستخراج
اي	أي
معلومة	معلومة
او	أو
بحث	بحث
نريد	نريد
ان	أن
نبحث	نبحث
عنه	عنه
من	من
خلال	خلال
الشبكة	الشبكة
الالكترونية	الإلكترونية
وهي	وهي
وسلة	وسيلة
للاستمتاع	للاستمتاع
بالوقت	بالوقت
والتسليه	والتسلية
من	من
خلاله	خلالها
لكن	لكن
يجب	يجب
ان	أن
يكون	يكون
هناك	هناك
حدود	حدود
ولا	ولا
نتخطاها	نتخطاها
اما	أما
الان	الآن
سأتطرئ	سأتطرق
إلى	إلى
الجانب	الجانب
الاخر	الآخر
وهو	وهو
سلبيات	سلبيات
التواصل	التواصل
الاجتماعي	الاجتماعي
هناك	هناك
عدة	عدة
سلبيات	سلبيات
ومن	ومن
ابرزها	أبرزها
هي	
الشائعات	الشائعات
التي	التي
تحصل	تحصل
فيها	فيها
والانشغال	والانشغال
من	من
خلالها	خلالها
وهمل	وهمل
الصلاة	الصلاة
وادائها	وأداؤها
في	في
وقت	وقت
متأخر	متأخر
واخر	وآخر
نقطه	نقطة
وهي	وهي
تسبب	تسبب
مشكلة	مشكلة
صحية	صحية
وهي	وهي
ضعف	ضعف
النظر	النظر
