SOURCE	TARGET
التناسلية	التناسلية	UC
نظام	نظام	UC
جبان	جبان	UC
يهاب	يهاب	UC
حتى	حتى	UC
من	من	UC
الاعضاء	الاعضاء	UC
التناسلية	التناسلية	UC
لاطفال	لاطفال	UC

قريبا	قريبا	UC
ان	ان	UC
شاءالله	شاءالله	UC
ستحرر	ستحرر	UC
سورية	سورية	UC
من	من	UC
القبضه	القبضه	UC
الايرانيه	الايرانيه	UC
الصفويه	الصفويه	UC
هذه	هذه	UC
القضية	القضية	UC
التي	التي	UC
ماوجدت	ماوجدت	UC
للمانعه	للمانعه	UC
كما	كما	UC
يدعون	يدعون	UC
ويكذبون	ويكذبون	UC
بها	بها	UC
على	على	UC
الشعوب	الشعوب	UC
العربيه	العربيه	UC
وإنما	وإنما	UC
يدافع	يدافع	UC
النظام	النظام	UC
الصفوي	الصفوي	UC
عن	عن	UC
المجرم	المجرم	UC
بشار	بشار	UC
بدافع	بدافع	UC
طائفي	طائفي	UC
بغيض	بغيض	UC
.	.	UC
على	على	UC
أهل	أهل	UC
السن	السن	UC
ة	ة	UC
والجماعه	والجماعه	UC
.	.	UC
حيث	حيث	UC
يعتبر	يعتبر	UC
هذا	هذا	UC
النظام	النظام	UC
المجرم	المجرم	UC
ممثل	ممثل	UC
ولي	ولي	UC
الفقيه	الفقيه	UC
في	في	UC
جامعة	جامعة	UC
الدول	الدول	UC
العربية	العربية	UC
.	.	UC

في	في	UC
مثل	مثل	UC
عربي	عربي	UC
بقول	بقول	UC
.	.	UC
ان	ان	UC
كنت	كنت	UC
رايح	رايح	UC
كثر	كثر	UC
من	من	UC
الملايح	الملايح	UC
.	.	UC
امسح	امسح	UC
وجهك	وجهك	UC
بالرحمن	بالرحمن	UC
وقبل	وقبل	UC
ماعرض	ماعرض	UC
عليك	عليك	UC
من	من	UC
قيبل	قيبل	UC
الروءساءالعرب	الروءساءالعرب	UC
قبل	قبل	UC
ان	ان	UC
يتغير	يتغير	UC
اقتراحهم	اقتراحهم	UC
تجاهك	تجاهك	UC
.	.	UC
وتذكر	وتذكر	UC
ان	ان	UC
كثرت	كثرت	UC
الشد	الشد	UC
بترخي	بترخي	UC
.	.	UC
استر	استر	UC
علئ	علئ	UC
عائلتك	عائلتك	UC
واولادك	واولادك	UC
.	.	UC
وما	وما	UC
تكون	تكون	UC
عنيد	عنيد	UC
.	.	UC
وان	وان	UC
شاءالله	شاءالله	UC
.	.	UC
الرحمه	الرحمه	UC
والطمئنينه	والطمئنينه	UC
ستغمر	ستغمر	UC
جميع	جميع	UC
النفوس	النفوس	UC
والامن	والامن	UC
والاستفرار	والاستفرار	UC
يعم	يعم	UC
سوريا	سوريا	UC
والشعب	والشعب	UC
السوري	السوري	UC
.	.	UC

كفاكم	كفاكم	UC
تحاليل	تحاليل	UC
و	و	UC
تعليقات	تعليقات	UC
و	و	UC
كأن	كأن	UC
بشار	بشار	UC
ينتظر	ينتظر	UC
آراءكم	آراءكم	UC
لكي	لكي	UC
يختار	يختار	UC
البلد	البلد	UC
الذي	الذي	UC
سيلجء	سيلجء	UC
اليه	اليه	UC
.	.	UC
.	.	UC
.	.	UC
ليس	ليس	UC
هكذا	هكذا	UC
تناقش	تناقش	UC
السياسات	السياسات	UC
.	.	UC
.	.	UC
.	.	UC
منذ	منذ	UC
متى	متى	UC
فيلتمان	فيلتمان	UC
يهمه	يهمه	UC
الشعب	الشعب	UC
السوري	السوري	UC
ودمقراطيته	ودمقراطيته	UC
.	.	UC
.	.	UC
أين	أين	UC
انتم	انتم	UC
من	من	UC
دول	دول	UC
الخليج	الخليج	UC
أين	أين	UC
انتم	انتم	UC
من	من	UC
إسراءيل	إسراءيل	UC
.	.	UC
.	.	UC
.	.	UC
التظاهرات	التظاهرات	UC
ألمؤيدة	ألمؤيدة	UC
لبشار	لبشار	UC
اكثر	اكثر	UC
من	من	UC
المناهضة	المناهضة	UC
له	له	UC
.	.	UC
وأعتقد	وأعتقد	UC
أنه	أنه	UC
لن	لن	UC
يسقط	يسقط	UC
و	و	UC
إذا	إذا	UC
سقط	سقط	UC
سيسقط	سيسقط	UC
فوق	فوق	UC
جثث	جثث	UC
أعداءه	أعداءه	UC
.	.	UC

بشار	بشار	UC
يا	يا	UC
بشار	بشار	UC
هيا	هيا	UC
الى	إلى	REPLACE_OH
السعودية	السعودية	UC
.	.	UC
صح	صح	UC
انه	أنه	REPLACE_OH
فاتك	فاتك	UC
حج	حج	UC
هذه	هذه	UC
السنة	السنة	UC
	،	INSERT_PM
لكن	لكن	UC
باب	باب	UC
العمرة	العمرة	UC
مفتوح	مفتوح	UC
وباب	وباب	UC
التوبة	التوبة	UC
أيضا	أيضا	UC
.	.	UC
ان	إن	REPLACE_OH
شاء	شاء	UC
الله	الله	UC
سوف	سوف	UC
ترى	ترى	UC
اقرانك	أحفادك	REPLACE_SW
من	من	UC
الزعماء	الزعماء	UC
يواسنك	يواسنك	UC
من	من	UC
امثال	أمثال	REPLACE_OH
بن	بن	UC
علي	علي	UC
ومعاوية	ومعاوية	UC
ولد	ولد	UC
الطايع	الطايع	UC
	،	INSERT_PM
وان	وإن	REPLACE_OH
شاء	شاء	UC
الله	الله	UC
قريبا	قريبا	UC
كذ	كذ	UC
اب	اب	UC
اليمن	اليمن	UC
وفرعون	وفرعون	UC
مصر	مصر	UC
.	.	UC
القذافي	القذافي	UC
كانت	كانت	UC
معه	معه	UC
فرصة	فرصة	UC
العمرة	العمرة	UC
والحج	والحج	UC
وفاتته	وفاتته	UC
.	.	UC
فلا	فلا	UC
تفوتها	تفوتها	UC
عليك	عليك	UC
يا	يا	UC
بشار	بشار	UC
.	.	UC
والله	والله	UC
الموفق	الموفق	UC

لم	لم	UC
ولن	ولن	UC
يسجل	يسجل	UC
التاريخ	التاريخ	UC
حاكما	حاكما	UC
قتل	قتل	UC
ونهب	ونهب	UC
وشرد	وشرد	UC
ودمر	ودمر	UC
وحرق	وحرق	UC
البلد	البلد	UC
وشعب	وشعب	UC
البلد	البلد	UC
التي	التي	UC
يحكمها	يحكمها	UC
,	,	UC
والله	والله	UC
لو	لو	UC
كان	كان	UC
ارييل	ارييل	UC
شارون	شارون	UC
حاكم	حاكم	UC
لسوريا	لسوريا	UC
ما	ما	UC
كان	كان	UC
ليفعل	ليفعل	UC
بسوريا	بسوريا	UC
كما	كما	UC
فعله	فعله	UC
نظام	نظام	UC
بشار	بشار	UC
الاسد	الاسد	UC
,	,	UC
انا	انا	UC
كنت	كنت	UC
من	من	UC
المؤيدين	المؤيدين	UC
لهذا	لهذا	UC
المجرم	المجرم	UC
ونظامه	ونظامه	UC
المجرم	المجرم	UC
والله	والله	UC
واقسم	واقسم	UC
بالله	بالله	UC
العظيم	العظيم	UC
باني	باني	UC
ارضى	ارضى	UC
الان	الان	UC
بان	بان	UC
يحكمني	يحكمني	UC
الامريكي	الامريكي	UC
والاسرائيلي	والاسرائيلي	UC
على	على	UC
ان	ان	UC
يحكمني	يحكمني	UC
هذا	هذا	UC
المجرم	المجرم	UC
الجزار	الجزار	UC

يستر	يستر	UC
عرضكم	عرضكم	UC
ياجيش	ياجيش	UC
الحر	الحر	UC
اطلعو	اطلعو	UC
من	من	UC
الحارات	الحارات	UC
وحاربو	وحاربو	UC
كاالرجال	كاالرجال	UC
مش	مش	UC
تختبئو	تختبئو	UC
بين	بين	UC
البشر	البشر	UC
وتعملوحالكم	وتعملوحالكم	UC
ابطال	ابطال	UC
والشعب	والشعب	UC
يدفع	يدفع	UC
الثمن	الثمن	UC
انتم	انتم	UC
سبب	سبب	UC
دمار	دمار	UC
البلد	البلد	UC
،	،	UC
ومصدقين	ومصدقين	UC
حالكم	حالكم	UC
حررتم	حررتم	UC
حلب	حلب	UC
والشام	والشام	UC
حمص	حمص	UC
ودرعا	ودرعا	UC
والله	والله	UC
بالحلم	بالحلم	UC
تحرروا	تحرروا	UC
شبر	شبر	UC
شفناكم	شفناكم	UC
بداريا	بداريا	UC
ودرعا	ودرعا	UC
وحمص	وحمص	UC
وريف	وريف	UC
دمشق	دمشق	UC
وبركان	وبركان	UC
دمشق	دمشق	UC

يا	يا	UC
من	من	UC
نسيتم	نسيتم	UC
الشعب	الشعب	UC
السوري	السوري	UC
وتتكلمون	وتتكلمون	UC
عن	عن	UC
المقاومة	المقاومة	UC
	،	INSERT_PM
من	من	UC
انتم	أنتم	REPLACE_OH
؟	؟	UC
او	أو	REPLACE_OH
بالحرى	بالأحرى	REPLACE_OM
مذا	ماذا	REPLACE_OH+REPLACE_OM
فعلتم	فعلتم	UC
بالمقاومة	بالمقاومة	UC
	؟	INSERT_PM
هل	هل	UC
حررتم	حررتم	UC
فلسطين	فلسطين	UC
خلال	خلال	UC
٤٠	40	REPLACE_OR
سنة	سنة	UC
؟	؟	UC
وبعدين	وبعدين	UC
ما	ما	UC
موضوع	موضوع	UC
الانبطاحيين	الانبطاحيين	UC
	؟	INSERT_PM
وما	وما	UC
معني	معنى	REPLACE_OA
الانبطاحي	الإنبطاحي	REPLACE_OH
	؟	INSERT_PM
جننتونا	جننتونا	UC
بهاي	بهذه	REPLACE_OR
الكلمة	الكلمة	UC
الغريبة	الغريبة	UC
ممكن	ممكن	UC
تفسير	تفسير	UC
واضح	واضح	UC
لها	لها	UC
مع	مع	UC
بعض	بعض	UC
الامثلة	الأمثلة	REPLACE_OH
	.	INSERT_PM

قبل	قبل	UC
قليل	قليل	UC
شاهدت	شاهدت	UC
صوره	صورة	REPLACE_OT
لابطال	لأبطال	REPLACE_OH
الممانعه	الممانعة	REPLACE_OT
والمقاومه	والمقاومة	REPLACE_OT
ابطال	أبطال	REPLACE_OH
الجيش	الجيش	UC
السوري	السوري	UC
من	من	UC
نعتبرهم	نعتبرهم	UC
حماه	حماة	REPLACE_OT
الديار	الديار	UC
يحملون	يحملون	UC
الصواطير	الصواطير	UC
ويقتلون	ويقتلون	UC
بها	بها	UC
الناس	الناس	UC
	.	INSERT_PM
اقسم	أقسم	REPLACE_OH
انني	أنني	REPLACE_OH
شاهدت	شاهدت	UC
هذه	هذه	UC
الصوره	الصورة	REPLACE_OT
وهي	وهي	UC
موجوده	موجودة	REPLACE_OT
على	على	UC
الانترنت	الإنترنت	REPLACE_OH
	.	INSERT_PM
ايه	إيه	REPLACE_OH
قسما	قسما	UC
بالله	بالله	UC
الجيش	الجيش	UC
الاسرائيلي	الإسرائيلي	REPLACE_OH
ارحم	أرحم	REPLACE_OH
من	من	UC
هؤلاء	هؤلاء	UC
اطالب	أطالب	REPLACE_OH
الجيش	الجيش	UC
الاسرائيلي	الإسرائيلي	REPLACE_OH
باحتلال	باحتلال	UC
دمشق	دمشق	UC
	،	INSERT_PM
واعتقال	واعتقال	UC
بشار	بشار	UC
الاسد	الأسد	REPLACE_OH
	،	INSERT_PM
وتقديمه	وتقديمه	UC
لمحكمه	لمحكمة	REPLACE_OT
جرائم	جرائم	UC
الحرب	الحرب	UC
في	في	UC
لاهاي	لاهاي	UC
	.	INSERT_PM

يا	يا	UC
أيها	أيها	UC
العرب	العرب	UC
إخوتنا	إخوتنا	UC
في	في	UC
المغرب	المغرب	UC
العربي	العربي	UC
والخليج	والخليج	UC
العربي	العربي	UC
والبلدان	والبلدان	UC
التي	التي	UC
قطفت	قطفت	UC
ثمار	ثمار	UC
الربيع	الربيع	UC
العربي	العربي	UC
.	.	UC
قفوا	قفوا	UC
معنا	معنا	UC
ولو	ولو	UC
بالكلام	بالكلام	UC
.	.	UC
هذاالنظام	هذا النظام	SPLIT
السوري	السوري	UC
االقاتل	القاتل	REPLACE_OD
ح		DELETE_XM
ط	ط	UC
في	في	UC
جيبو	جيب	REPLACE_OD+REPLACE_OG
القذافي	القذافي	UC
	،	INSERT_PM
ومبارك	ومبارك	UC
	،	INSERT_PM
وصالح	وصالح	UC
	،	INSERT_PM
وصد	وصد	UC
ام	ام	UC
مجتمعين	مجتمعين	UC
في	في	UC
طغيانه	طغيانه	UC
.	.	UC
بدأ	بدأ	UC
أمس	أمس	UC
بإستعمال	باستعمال	REPLACE_OH
غازات	غازات	UC
	،	INSERT_PM
واليوم	واليوم	UC
طيران	طيران	UC
حربي	حربي	UC
	،	INSERT_PM
وغدا	وغدا	UC
سيضرب	سيضرب	UC
بالصواريخ	بالصواريخ	UC
المدن	المدن	UC
	،	INSERT_PM
والبلدات	والبلدات	UC
	،	INSERT_PM
والأرياف	والأرياف	UC
	،	INSERT_PM
والقرى	والقرى	UC
السورية	السورية	UC
.	.	UC

قوات	قوات	UC
النظام	النظام	UC
الوحشي	الوحشي	UC
تحتسي	تحتسي	UC
دماء	دماء	UC
الأبرياء	الأبرياء	UC
في	في	UC
سوريا	سوريا	UC
على	على	UC
أعين	أعين	UC
العالم	العالم	UC
أجمع	أجمع	UC
.	.	UC
.	.	UC
اليوم	اليوم	UC
وقت	وقت	UC
صلاة	صلاة	UC
الظهر	الظهر	UC
قصفت	قصفت	UC
قوات	قوات	UC
الغدر	الغدر	UC
مسجد	مسجد	UC
أبي	أبي	UC
بكر	بكر	UC
الصديق	الصديق	UC
في	في	UC
داريا	داريا	UC
فوق	فوق	UC
رؤوس	رؤوس	UC
المصلين	المصلين	UC
نحو	نحو	UC
10	10	UC
شهداء	شهداء	UC
	،	INSERT_PM
وجرحى	وجرحى	UC
	،	INSERT_PM
ودماء	ودماء	UC
.	.	UC
.	.	UC
.	.	UC
.		DELETE_PM
أصبح	أصبح	UC
المسجد	المسجد	UC
وكر	وكرا	REPLACE_XC
ارهابي	إرهابيا	REPLACE_OH+REPLACE_XC
؟	؟	UC
؟	؟	UC
.		DELETE_PM
.		DELETE_PM
أم	أم	UC
جحر	جحر	UC
للمخربين	للمخربين	UC
؟	؟	UC
؟	؟	UC
.	.	UC
.	.	UC
الحقيقة	الحقيقة	UC
أن	أن	UC
نظام	نظام	UC
الأسد	الأسد	UC
الهالك	الهالك	UC
تكفييري	تكفيري	REPLACE_OD
يقتل	يقتل	UC
حتى	حتى	UC
الشيوخ	الشيوخ	UC
في	في	UC
بيوت	بيوت	UC
العبادة	العبادة	UC
.	.	UC
.		DELETE_PM

الأسد	الأسد	UC
عليه	عليه	UC
بالرحيل	بالرحيل	UC
لإنقاذ	لإنقاذ	UC
شعبه	شعبه	UC
	،	INSERT_PM
وإنقاذ	وإنقاذ	UC
وطنه	وطنه	UC
	،	INSERT_PM
وإنقاذ	وإنقاذ	UC
نفسه	نفسه	UC
	.	INSERT_PM
لايضحك	لا يضحك	SPLIT
عليه	عليه	UC
رأسه	رأسه	UC
	.	INSERT_PM
إذا	إذا	UC
تشبت	تشرذم	REPLACE_SW
بالحكم	بالحكم	UC
سيذمر	سيصير	REPLACE_OR
بلده	بلده	UC
إقتصاذيين	دكتاتوريين	REPLACE_SW
	،	INSERT_PM
ويتفكك	ويتفكك	UC
النسيج	النسيج	UC
الطائفي	الطائفي	UC
لديه	لديه	UC
	،	INSERT_PM
والجيش	والجيش	UC
مع	مع	UC
إنهيار	انهيار	REPLACE_OH
البلد	البلد	UC
سيسقط	سيسقط	UC
هو	هو	UC
كذلك	كذلك	UC
	،	INSERT_PM
لكن	لكن	UC
ضريبة	ضريبة	UC
يومها	يومها	UC
ستكونوا	ستكونون	REPLACE_OR
كبير	كبيرا	REPLACE_XC
	،	INSERT_PM
لا	لا	UC
يغرك	يغرك	UC
المبنى	المبنى	UC
	،	INSERT_PM
لكن	لكن	UC
إذا	إذا	UC
سقط	سقط	UC
سيسقط	سيسقط	UC
في	في	UC
ساعة	ساعة	UC
	.	INSERT_PM

الى	إلى	REPLACE_OH
كل	كل	UC
اسرة	أسرة	REPLACE_OH
فقيد	فقيد	UC
:	:	UC
اللهم	اللهم	UC
ادخلهم	أدخلهم	REPLACE_OH
جناتك	جناتك	UC
و اجعلهم	واجعلهم	MERGE
من	من	UC
الشهداء	الشهداء	UC
	،	INSERT_PM
و الله	والله	MERGE
يصبر	يصبر	UC
اهاليهم	أهاليهم	REPLACE_OH
	.	INSERT_PM
و اني	وإني	UNK
لفي	لفي	UC
غاية	غاية	UC
الفخر	الفخر	UC
بالشعب	بالشعب	UC
السوري	السوري	UC
الباسل	الباسل	UC
	،	INSERT_PM
و الى	وإلى	REPLACE_O
الأمام	الأمام	UC
و	،	REPLACE_PM+REPLACE_XT
واصلو	واصلوا	REPLACE_OW
	،	INSERT_PM
فالنصرابحول	فالنصر بإذن	REPLACE_X
الله	الله	UC
قريب	قريب	UC
لا	لا	UC
محالة	محالة	UC
.	.	UC
اللهم	اللهم	UC
افرغ	أفرغ	REPLACE_OH
على	على	UC
الشعب	الشعب	UC
السوري	السوري	UC
و اليمني	واليمني	MERGE
صبراوثبت	صبرا وثبت	SPLIT
أقدامهم	أقدامهم	UC
و انصرهم	وانصرهم	MERGE
على	على	UC
القوم	القوم	UC
الظالمين	الظالمين	UC
	،	INSERT_PM

بإذن	بإذن	UC
الله	الله	UC
تعالى	تعالى	UC
سوف	سوف	UC
يسقط	يسقط	UC
هذا	هذا	UC
النظام	النظام	UC
المتهاوي	المتهاوي	UC
	،	INSERT_PM
الظالم	الظالم	UC
	،	INSERT_PM
القامع	القامع	UC
	،	INSERT_PM
القاتل	القاتل	UC
للمدنيين	للمدنيين	UC
العزل	العزل	UC
اللذين	الذين	REPLACE_OD
يطالبون	يطالبون	UC
بالحرية	بالحرية	UC
,	،	REPLACE_PC
,		DELETE_PM
ويوجههم	ويوجههم	UC
بالموت	بالموت	UC
عبر	عبر	UC
الدبابة	الدبابة	UC
والمدفع	والمدفع	UC
,	،	REPLACE_PC
,		DELETE_PM
كان	كان	UC
الأحرى	الأحرى	UC
بأولاد	بأولاد	UC
الأسد	الأسد	UC
أن	أن	UC
يحرروا	يحرروا	UC
هضبة	هضبة	UC
الجولان	الجولان	UC
التي	التي	UC
باعها	باعها	UC
أبوهم	أبوهم	UC
على	على	UC
الكيان	الكيان	UC
الصهيوني	الصهيوني	UC
,	،	REPLACE_PC
,		DELETE_PM
أو	أو	UC
حتى	حتى	UC
بالرد	بالرد	UC
على	على	UC
الغارات	الغارات	UC
الصهيونية	الصهيونية	UC
على	على	UC
مواقع	مواقع	UC
للجيش	للجيش	UC
السوري	السوري	UC
,	.	REPLACE_PC
,		DELETE_PM

الغرب	الغرب	UC
يسعى	يسعى	UC
جاهدا	جاهدا	UC
لمحاصرة	لمحاصرة	UC
الثوره	الثوره	UC
وإسقاطها	وإسقاطها	UC
لان	لان	UC
ثورات	ثورات	UC
الربيع	الربيع	UC
العربي	العربي	UC
لاتناسبه	لاتناسبه	UC
فإذا	فإذا	UC
فشلت	فشلت	UC
الثوره	الثوره	UC
السوريه	السوريه	UC
فإن	فإن	UC
ثورات	ثورات	UC
الربيع	الربيع	UC
العربي	العربي	UC
سوف	سوف	UC
تتوقف	تتوقف	UC
وتبقى	وتبقى	UC
الأنظمه	الأنظمه	UC
الدكتاتويه	الدكتاتويه	UC
سائده	سائده	UC
بظلمها	بظلمها	UC
في	في	UC
الدول	الدول	UC
العربيه	العربيه	UC
تعمل	تعمل	UC
على	على	UC
إبقاء	إبقاء	UC
التخلف	التخلف	UC
والتبعيه	والتبعيه	UC
للغرب	للغرب	UC
وهذا	وهذا	UC
ما	ما	UC
يناسب	يناسب	UC
الغرب	الغرب	UC
ويسعى	ويسعى	UC
جاهدا	جاهدا	UC
لإبقائه	لإبقائه	UC

العصابة	العصابة	UC
الاسدية	الأسدية	REPLACE_OH
تتأكل	تأكل	REPLACE_OD
بدأت	بدأت	UC
تبحث	تبحث	UC
في	في	UC
حلفائها	حلفائها	UC
المنسيين	المنسيين	UC
من	من	UC
لبنان	لبنان	UC
	،	INSERT_PM
لا	لا	UC
أحد	أحد	UC
يصدق	يصدق	UC
المجرمين	المجرمين	UC
،	،	UC
شبكات	شبكات	UC
الكون	الكون	UC
لن	لن	UC
تنقل	تنقل	UC
خبرآ	خبرا	REPLACE_OR
واحدآ	واحدا	REPLACE_OR
من	من	UC
قصصهم	قصصهم	UC
الخرافية	الخرافية	UC
	،	INSERT_PM
حتى	حتى	UC
البوق	البوق	UC
الغبي	الغبي	UC
طالب	طالب	UC
ابراهيم	إبراهيم	REPLACE_OH
حمل	حمل	UC
بعض	بعضا	REPLACE_XC+REPLACE_XN
منها	منها	UC
في	في	UC
جيبه	جيبه	UC
لبيعها	لبيعها	UC
ببلاش	ببلاش	UC
	.	INSERT_PM
من	من	UC
يريد	يريد	UC
أن	أن	UC
يتعامل	يتعامل	UC
مع	مع	UC
هذه	هذه	UC
العصابة	العصابة	UC
إلا	إلا	UC
بعض	بعض	UC
المجرمين	المجرمين	UC
	.	INSERT_PM

أن	إن	REPLACE_OH
كنت	كنت	UC
تملك	تملك	UC
ذرة	ذرة	UC
من	من	UC
حكمة	حكمة	UC
عليك	عليك	UC
بقبول	بقبول	UC
دعوة	دعوة	UC
الرئساء	الرؤساء	REPLACE_OR
العرب	العرب	UC
لك	لك	UC
بالضيافة	بالضيافة	UC
قبل	قبل	UC
ان	أن	REPLACE_OH
يصير	يصير	UC
معك	معك	UC
مثل	مثل	UC
عمك	عمك	UC
القذافي	القذافي	UC
الذي	الذي	UC
حتى	حتى	UC
قساطيل	قساطيل	UC
المجاري	المجاري	UC
رفضة	رفضته	REPLACE_MI+REPLACE_OT
