SOURCE	TARGET
إيجابي	إيجابي
و منها	ومنها
سلبي	سلبي
.	.
تأثير	تأثير
التواصل	التواصل
الاجتماعي	الاجتماعي
السلبي	السلبي
على	على
الفرد	الفرد
:	:
هو	هو
أن	أن
الفرد	الفرد
يستخدمه	يستخدمه
بطريقة	بطريقة
غير	غير
لائقة	لائقة
بسبب	تسبب
له	له
المشاكل	المشاكل
و الأمراض	والأمراض
,	,
و نقصد	ونقصد
بالأمراض	بالأمراض
هو	
أن	أن
الفرد	الفرد
أصبح	أصبح
لا	لا
يريد	يريد
التحرك	التحرك
أو	أو
الخروج	الخروج
خارج	خارج
المنزل	المنزل
أو	أو
ممارسة	ممارسة
الرياضة	الرياضة
	,
أصبح	أصبح
فقط	فقط
يريد	يريد
الآكل	الأكل
و استخدام	واستخدام
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
.	.
أما	أما
بالنسبة	بالنسبة
للجانب	للجانب
الاجابي	الإيجابي
هو	هو
أن	أن
الفرد	الفرد
يستطيع	يستطيع
أن	أن
يستخدم	يستخدم
هذه	هذه
الوسائل	الوسائل
للدراسة	للدراسة
أو	أو
التواصل	التواصل
مع	مع
أحد	أحد
المدرسين	المدرسين
للاستفسار	للاستفسار
عن	عن
سؤال	سؤال
أو	أو
التواصل	التواصل
مع	مع
شخص	شخص
عزيز	عزيز
مقرب	مقرب
أو	أو
بعيد	بعيد
عنه	عنه
.	.
كما	كما
أنها	أنها
من	من
الممكن	الممكن
أن	أن
تقرب	تقرب
علاقة	علاقة
الأفراد	الأفراد
ببعضهم	ببعضهم
.	.
أما	أما
بالنسبة	بالنسبة
لتأثيرها	لتأثيرها
على	على
المجتمع	المجتمع
و هي	فهي
تنمي	تنمي
المجتمع	المجتمع
و ترقية	وترقيه
.	.

وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
,	
بات	بات
يستخدمه	يستخدمها
الصغير	الصغير
والكبير	والكبير
.	.
هو	هي
عالم	عالم
آخر	آخر
يلجأ	يلجأ
إليه	إليه
الفرد	الفرد
ليقضي	ليقضي
فيه	فيه
بعض	بعض
الوقت	الوقت
.	.
لكنه	لكنها
سلاح	سلاح
ذو	ذو
حدين	حدين
قد	قد
يفيد	يفيد
من	من
يحسن	يحسن
استخدامه	استخدامه
في	في
التواصل	التواصل
مع	مع
الأصدقاء	الأصدقاء
والتطلع	والتطلع
إلى	إلى
آخر	آخر
الأخبار	الأخبار
وقد	وقد
يستخدمه	يستخدمه
البعض	البعض
للتجارة	للتجارة
وربح	وربح
الأموال	الأموال
.	.
ولكن	ولكن
هناك	هناك
سلبيات	سلبيات
كثيرة	كثيرة
لمن	لمن
يسيء	يسيء
استخدامه	استخدامه
ويؤدي	ويؤدي
إلى	إلى
ضياعه	ضياعه
.	.
على	على
سبيل	سبيل
المثال	المثال
إدمان	إدمان
هذه	هذه
المواقع	المواقع
تؤدي	يؤدي
إلى	إلى
كوارث	كوارث
على	على
الفرد	الفرد
ذاته	ذاته
والمجنمع	والمجتمع
أيضا	أيضا
.	,
مثل	مثل
مشاكل	مشاكل
الطلاق	الطلاق
والتشتت	والتشتت
الأسري	الأسري
وأيضا	وأيضا
ضياع	ضياع
الأبناء	الأبناء
لعدم	لعدم
راقبه	رقابة
الوالدين	الوالدين
.	.
وضياع	وضياع
الأسرة	الأسرة
من	من
ضياع	ضياع
المجتمع	المجتمع
لأن	لأن
الأسرة	الأسرة
السليمة	السليمة
هي	هي
الأساس	الأساس
لبناء	لبناء
مجتمع	مجتمع
سليم	سليم
.	.

تعتمد	تعتمد
الكثير	الكثير
من	من
المؤسسات	المؤسسات
و الدوائر	والدوائر
الحكومية	الحكومية
في	في
دولة	دولة
الأمارات	الإمارات
على	على
نشر	نشر
آخر	آخر
أخبارها	أخبارها
و عن	وعن
احتياجاتها	احتياجاتها
لموضفين	لموظفين
عبر	عبر
برامج	برامج
التواصل	التواصل
الإلكتروني	الإلكتروني
المنوعة	المنوعة
,	,
ف يجبر	فيجبر
أفراد	أفراد
المجتمع	المجتمع
على	على
وجودهم	وجودهم
في	في
ساحة	ساحة
برامج	برامج
التواصل	التواصل
الاجتماعي	الاجتماعي
ليطلعو	ليطلعوا
على	على
آخر	آخر
الأخبار	الأخبار
و المستجدات	والمستجدات
التي	التي
تمر	تمر
بها	بها
دولتهم	دولتهم
.	.
تأثر	تؤثر
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
على	على
الأفراد	الأفراد
و المجتمع	والمجتمع
بطرق	بطرق
إيجابية	إيجابية
وسلبية	وسلبية
في	في
آن	آن
واحد	واحد
.	.
من	من
إيجابيات	إيجابيات
وسائل	وسائل
التواصل	التواصل
لاجتماعية	الاجتماعي
على	على
الفرد	الفرد
و المجتمع	والمجتمع
أنها	أنها
تبقيهم	تبقيهم
على	على
استطلاع	استطلاع
دائم	دائم
بآخر	بآخر
الأخبار	الأخبار
و المستجدات	والمستجدات
	.
و أيضا	وأيضا
تبقى	تبقي
المجتمعات	المجتمعات
في	في
تواصل	تواصل
دائم	دائم
و مناقشة	ومناقشة
بعض	بعض
القضايا	القضايا
التي	التي
يمر	يمر
فيها	بها
مجتمعنا	مجتمعنا
و عرض	وعرض
الأسباب	الأسباب
و التوصل	والتوصل
إلى	إلى
حلول	حلول
لهذه	لهذه
المشاكل	المشاكل
.	.
وتأثر	وتؤثر
أيضا	أيضا
هذه	هذه
الوسائل	الوسائل
بطرق	بطرق
سلبية	سلبية
على	على
مجتمعنا	مجتمعنا
من	من
نواحي	نواح
عده	عدة
.	.
أولا	أولا
,	
يبقى	يبقى
الفرد	الفرد
منشغلا	منشغلا
مع	مع
نفسه	نفسه
بجهازه	بجهازه
أو	أو
حاسوبه	حاسوبه
الخاص	الخاص
بعيدا	بعيدا
عن	عن
آهله	أهله
و أصحابه	وأصحابه
.	.
يشتكي	يشتكي
كثيرا	كثير
من	من
أولياء	أولياء
الأمور	الأمور
و الآباء	والآباء
عن	من
انشغال	انشغال
أبنائهم	أبنائهم
بهذه	بهذه
البرامج	البرامج
سواء	سواء
انشغال	انشغال
في	في
شيئ	شيء
جيد	جيد
أم	أم
سئ	سيئ
.	.
تأثر	تؤثر
هذه	هذه
البرامج	البرامج
أيضا	أيضا
على	على
المجتمع	المجتمع
من	من
ناحية	ناحية
أنهم	أنهم
يبقون	يبقون
على	على
تواصل	تواصل
داخل	داخل
برامج	برامج
التواصل	التواصل
فقط	فقط
ليس	ليس
خارجها	خارجها
.	.
أرى	أرى
أن	أن
وسئل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
جيدة	جيدة
و مفيدة	ومفيدة
أذى	إذا
استخدمها	استخدمها
الفرد	الفرد
و المجتمع	والمجتمع
بحدود	بحدود
,	,
ولا	ولا
ينسى	ينسى
أن	أن
لآهله	لأهله
ونفسه	ونفسه
ولنجتمعه	ولمجتمعه
حق	حقا
عليه	عليه
بعيدا	بعيدا
عن	عن
هذه	هذه
البرامج	البرامج
	.

لقد	لقد
شكلت	شكلت
مواقع	مواقع
التواصل	التواصل
الاجتماعي	الاجتماعي
دورا	دورا
كبيرا	كبيرا
في	في
تطوير	تطوير
مجتمعنا	مجتمعنا
الحالي	الحالي
التي آثرت	وأثرت
على	على
الفرد	الفرد
بشكل	بشكل
ملحوظ	ملحوظ
من	من
خلال	خلال
التجارة	التجارة
و الدراسة	والدراسة
و الطب	والطب
,	,
واستفتحت	واستفتحت
العديد	العديد
من	من
المجالات	مجالات
التواصل	التواصل
عبر	عبر
الحاسوب	الحاسوب
و الشاشة	والشاشة
النقالة	النقالة
	,
وجعل	وجعل
ذالك	ذلك
السهولة	سهولة
في	في
التواصل	التواصل
مع	مع
خارج	خارج
الدولة	الدولة
و داخلها	وداخلها
عن	عن
طريق	طريق
إرسال	إرسال
الرسائل	الرسائل
النصية	النصية
أو	أو
تسجيل	تسجيل
الصوت	الصوت
أو	أو
الصورة	الصورة
.	.
مواقع	مواقع
التواصل	التواصل
الاجتمعاي	الاجتماعي
لها	لها
العديد	العديد
من	من
السلبيات	السلبيات
مثل	مثل
انتهاك	انتهاك
خصوصية	خصوصية
الغير	الغير
وهو	وهو
التهديد	التهديد
في	في
المعلومات	معلومات
المستخدم	المستخدم
الشخصية	الشخصية
و فقدان	وفقدان
التعامل	التعامل
مع	مع
الناس	الناس
	-
فقط	فقط
خلف	خلف
الشاشة	الشاشة
	-
و كذالك	وكذلك
التشت	التشتت
الذهني	الذهني
قد	قد
يؤثر	يؤثر
على	على
الفرد	الفرد
في	في
قيادة	قيادة
السيارة	السيارة
وهذا	وهذا
الآمر	الأمر
قدد	قد
يسبب	يسبب
الحوادث	الحوادث
	,
و غيره	وغيرها
العديد	العديد
من	من
المشاكل	المشاكل
,	.
وكذالك	وكذلك
لها	لها
العديد	العديد
من	من
المميزات	المميزات
مثل	مثل
زيادة	زيادة
التعارف	التعارف
	,
إنشاء	إنشاء
حسابات	حسابات
لترويج	لترويج
المنتجات	المنتجات
و السلع	والسلع
التي	التي
يتم	يتم
تداولها	تداولها
بشكل	بشكل
من	من
المشاهير	مشاهير
التواصل	التواصل
الاجتماعي	الاجتماعي
عبر	عبر
السناب شات	السنابتشات
و الانستاجرام	والإنستجرام
	,
و يمكنك	ويمكنك
إنشاء	إنشاء
قناتك	قناتك
الخاصة	الخاصة
في	في
اليوتيب	اليوتيوب
لنشر	لنشر
الوعي	الوعي
و الثقافة	والثقافة
الفكرية	الفكرية
التي	التي
قد	قد
تساهم	تساهم
بدور	بدور
فعال	فعال
لتنمية	لتنمية
مجتمع	مجتمع
له	له
فكر	فكر
واسع	واسع
لخلق	لخلق
العديد	العديد
من	من
الإنجازات	الإنجازات
المستحيلة	المستحيلة
ولتطوير	ولتطوير
الدول	الدول
بشكل	بشكل
مستمر	مستمر
	,
و كل	وكل
هذا	هذا
بواسطة	بواسطة
مقطع	مقطع
فيديو	فيديو
يتداول	يتداول
عبر	عبر
المواقع	مواقع
التواصل	التواصل
الاجتماعي	الاجتماعي
من	
خلاله الاستفادة	للاستفادة
و نشر	والنشر
للغير	للغير
.	.

هناك	هناك
العديد	العديد
من	من
الإيجابيات	الإيجابيات
والسلبيات	والسلبيات
التي	التي
تسببها	تسببها
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
.	.
كثير	كثير
من	من
الناس	الناس
يستفيدون	يستفيدون
من	من
التواصل	التواصل
الاجتماعي	الاجتماعي
بشكل	بشكل
كبير	كبير
بالبحث	بالبحث
و العلم	والعلم
و أيضا	وأيضا
التجارة	التجارة
	.
وهناك	وهناك
آخرون	آخرون
يتحدثون	يتحدثون
عن	عن
السياسة	السياسة
و أحاديث	وأحاديث
لا	لا
تخصهم	تخصهم
	,
فقط	فقط
يبحثون	يبحثون
عن	عن
الجدال	الجدال
والشهرة	والشهرة
	,
و هذا	وهذا
آمر	أمر
محزن	محزن
في	في
زمننا	زمننا
هذا	هذا
,	.
أن	إن
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
سلاح	سلاح
ذو	ذو
حدين	حدين
إما	إما
أن	أن
تستفيد	تستفيد
منه	منه
و إما	وإما
أن	أن
تشوه	تشوه
سمعتك	سمعتك
و أخلاقك	وأخلاقك
.	.
بعض	بعض
من	من
الناس	الناس
يعتقد	يعتقد
بأن	بأن
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
فقط	فقط
لها	لها
سلبيات	سلبيات
بسبب	بسبب
أخلاق	أخلاق
بعض	بعض
من	من
الناس	الناس
أو	أو
أفعالهم	أفعالهم
المؤذية	المؤذية
	,
ولكن	ولكن
التواصل	التواصل
مع	مع
الآخرين	الآخرين
آمر	أمر
مهم	مهم
لتكوين	لتكوين
علاقات	علاقات
تدوم	تدوم
.	.

السلام	السلام
عليكم	عليكم
	.
هناك	هناك
موضوع	موضوع
مهم	مهم
يدور	يدور
في	في
بالي	بالي
وحابه	وأحب
أن	أن
أطرحه	أطرحه
عليكم	عليكم
وأناقشه	وأناقشه
وهو	وهو
عن	عن
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
وتأثيرها	وتأثيرها
على	على
الفرد	الفرد
.	.
يوجد	توجد
إجابيات	إيجابيات
و سلبيات	وسلبيات
للموضوع	للموضوع
,	,
فالكثير	فالكثير
في	في
وقتنا	وقتنا
الحالي	الحالي
يستخدم	يستخدم
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
بكثرة	بكثرة
وهو	وهذا
بسبب	بسبب
مواكبة	مواكبة
العصر	العصر
	,
وهي	وهي
وسيلة	وسيلة
يمكننا	تمكننا
	من
التواصل	التواصل
مع	مع
من	من
يعز	يعز
علينا	علينا
لنطمئن	لنطمئن
عليه	عليه
	.
فمن	فمن
الاجابيات	الإيجابيات
الأخرى	الأخرى
هي	هي
وسيلة	وسيلة
لستخراج	لاستخراج
أي	أي
معلومة	معلومة
أو	أو
بحث	بحث
نريد	نريد
أن	أن
نبحث	نبحث
عنه	عنه
من	من
خلال	خلال
الشبكة	الشبكة
الإلكترونية	الإلكترونية
,	,
وهي	وهي
وسلة	وسيلة
للاستمتاع	للاستمتاع
بالوقت	بالوقت
والتسلية	والتسلية
من	من
خلاله	خلالها
	,
لكن	لكن
يجب	يجب
أن	أن
يكون	يكون
هناك	هناك
حدود	حدود
